,Unnamed: 0.1,Название ЕО,ЕО,ТекстПланаПредупрТОРО,Название ВРТ,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,НовДатаНачала,ПланДатаНачала_month,НовДатаНачала_month,статус переноса,planned_in_jan_and_remaining_in_jan,planned_in_jan_moved_to_somewhere,planned_in_jan_moved_to_feb,planned_in_jan_moved_to_mar,planned_in_jan_moved_to_apr,planned_in_jan_moved_to_may,planned_in_jan_moved_to_jun,planned_in_jan_moved_to_jul,planned_in_jan_moved_to_aug,planned_in_jan_moved_to_sep,planned_in_jan_moved_to_oct,planned_in_jan_moved_to_nov,planned_in_jan_moved_to_dec,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8,level_1_description,Unnamed: 0,Вышестоящее техместо,Комментарий,comment_category
1555,1555,Экскаватор гидравл. PC400-7 №1202,100000008676,Экскаватор PC400-7 №1202 МТЧ,Техническое обслуживание 2,APP1,1100361242,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-10,2022-12-10,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Экскаватор гидравл. PC400-7 №1202,03-RUD-EKSK-VOBR-EX02,1214011820.0,E03_01,Экскаваторы гидравлические,100000008676,Экскаватор гидравл. PC400-7 №1202,E03_01,Экскаваторы гидравли,Экскаватор №1202,03-RUD-EKSK-VOBR-EXCV,first03-RUD-EKSK-VOBR-EX02,first03,03,RUD,03-RUD,EKSK,-,EKSK,VOBR,no_data,Полюс Вернинское,3627,Экскаваторы,нет комментария,нет комментария
1556,1556,Самосвал карьерный HD1500-8 №1626,100000021466,ТР Самосвал HD1500-8 №1626,Текущий ремонт,APP1,1100381319,ТР Самосвал HD1500-8 №1626,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,2022-12-10,2022-12-10,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Самосвал карьерный HD1500-8 №1626,03-CTT-KM06,1213011320.0,E01_01,Самосвалы карьерные,100000021466,Самосвал карьерный HD1500-8 №1626,E01_01,Самосвалы карьерные,Самосвал №1626,03-CTT-K150,first03-CTT-KM06,first03,03,CTT,03-CTT,KM06,-,KM06,no_data,no_data,Полюс Вернинское,7064,Самосвалы Komatsu HD1500-8,нет комментария,нет комментария
1557,1557,Самосвал карьерный HD1500-8 №1630,100000071921,ТР Самосвал HD1500-8 №1630,Текущий ремонт,APP1,1100381353,ТР Самосвал HD1500-8 №1630,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,2022-12-10,2022-12-10,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Самосвал карьерный HD1500-8 №1630,03-CTT-KM10,1213011320.0,E01_01,Самосвалы карьерные,100000071921,Самосвал карьерный HD1500-8 №1630,E01_01,Самосвалы карьерные,Самосвал №1630,03-CTT-K150,first03-CTT-KM10,first03,03,CTT,03-CTT,KM10,-,KM10,no_data,no_data,Полюс Вернинское,7064,Самосвалы Komatsu HD1500-8,нет комментария,нет комментария
1558,1558,Генератор напора_4ГПЭМ 170-1/1,100000009368,(ТО) 4ГПЭМ 170-1/1,Техническое обслуживание,APP1,1100358775,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Генератор напора_4ГПЭМ 170-1/1,03-RUD-EKSK-OOBR-EX03,1212011220.0,E32_05,Генераторы,100000009137,Экскаватор электрический ЭКГ-10 №1208,E03_02,Экскаваторы электрич,Экскаватор №1208,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1559,1559,ЭД пост тока 4ГПЭ 300-1/2,100000009367,(ТО) 4ГПЭ 300-1/2,Техническое обслуживание,APP1,1100358941,(ТО) 4ГПЭ 300-1/2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,ЭД пост тока 4ГПЭ 300-1/2,03-RUD-EKSK-OOBR-EX03,1212011220.0,E32_03,Двигатели постоянного тока,100000009137,Экскаватор электрический ЭКГ-10 №1208,E03_02,Экскаваторы электрич,Экскаватор №1208,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1560,1560,Самосвал карьерный HD785-7 №1612,100000008669,Самосвал HD785-7 №1612 МТЧ,Техническое обслуживание 2,APP1,1100359742,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Самосвал карьерный HD785-7 №1612,03-CTT-KD04,1213011220.0,E01_01,Самосвалы карьерные,100000008669,Самосвал карьерный HD785-7 №1612,E01_01,Самосвалы карьерные,Самосвал №1612,03-CTT-K787,first03-CTT-KD04,first03,03,CTT,03-CTT,KD04,-,KD04,no_data,no_data,Полюс Вернинское,4328,Самосвалы Komatsu HD785-7,нет комментария,нет комментария
1561,1561,Экскаватор электрический WK-20 №1220,100000007087,Экскаватор WK-20 МТЧ,Техническое обслуживание 2,APP1,1100354543,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Экскаватор электрический WK-20 №1220,03-RUD-EKSK-OOBR-EX04,1212011520.0,E03_02,Экскаваторы электрические,100000007087,Экскаватор электрический WK-20 №1220,E03_02,Экскаваторы электрич,Экскаватор №1220,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX04,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1562,1562,Генератор подъёма_4ГПЭМ 600-1/1,100000009369,(ТО) 4ГПЭМ 600-1/1,Техническое обслуживание,APP1,1100358965,(ТО) 4ГПЭМ 600-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Генератор подъёма_4ГПЭМ 600-1/1,03-RUD-EKSK-OOBR-EX03,1212011220.0,E32_05,Генераторы,100000009137,Экскаватор электрический ЭКГ-10 №1208,E03_02,Экскаваторы электрич,Экскаватор №1208,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1563,1563,Самосвал карьерный БЕЛАЗ-7547 №2442,100000068228,(ТО) БелАЗ 7451 СЛ №2,Техническое обслуживание 2,APP1,1100368877,(ТО2) БелАЗ 7451 СЛ №2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Самосвал карьерный БЕЛАЗ-7547 №2442,03-KON-OBSL-OB03,1245112123.0,E01_01,Самосвалы карьерные,100000068228,Самосвал карьерный БЕЛАЗ-7547 №2442,E01_01,Самосвалы карьерные,БелАЗ-7547 №2442,03-KON-OBSL-PBEL,first03-KON-OBSL-OB03,first03,03,KON,03-KON,OBSL,-,OBSL,OB03,no_data,Полюс Вернинское,8165,Самосвалы БелАЗ-7547,нет комментария,нет комментария
1564,1564,Самосвал карьерный HD785-7 №1612,100000008669,ТР Самосвал HD785-7 №1612,Текущий ремонт,APP1,1100381674,ТР Самосвал HD785-7 №1612,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Самосвал карьерный HD785-7 №1612,03-CTT-KD04,1213011220.0,E01_01,Самосвалы карьерные,100000008669,Самосвал карьерный HD785-7 №1612,E01_01,Самосвалы карьерные,Самосвал №1612,03-CTT-K787,first03-CTT-KD04,first03,03,CTT,03-CTT,KD04,-,KD04,no_data,no_data,Полюс Вернинское,4328,Самосвалы Komatsu HD785-7,нет комментария,нет комментария
1565,1565,ЭД синх ДСЭ-750-6,100000009373,(ТО) ДСЭ-750-6,Техническое обслуживание,APP1,1100359028,(ТО) ДСЭ-750-6,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-11,2022-12-11,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,ЭД синх ДСЭ-750-6,03-RUD-EKSK-OOBR-EX03,1212011220.0,E32_02,Двигатели синхронные,100000009137,Экскаватор электрический ЭКГ-10 №1208,E03_02,Экскаваторы электрич,Экскаватор №1208,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1566,1566,ЭД пост тока Д-12,100000009371,(ТО) Д-12,Техническое обслуживание,APP1,1100359146,(ТО) Д-12,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-12,2022-12-12,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,ЭД пост тока Д-12,03-RUD-EKSK-OOBR-EX03,1212011220.0,E32_03,Двигатели постоянного тока,100000009137,Экскаватор электрический ЭКГ-10 №1208,E03_02,Экскаваторы электрич,Экскаватор №1208,03-RUD-EKSK-OOBR-EXCV,first03-RUD-EKSK-OOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,OOBR,no_data,Полюс Вернинское,9327,Экскаваторы,нет комментария,нет комментария
1567,1567,Экскаватор гидравл. PC400LC-7 №1210,100000006414,Экскаватор PC400LC-7 №1210 МТЧ,Техническое обслуживание 2,APP1,1100361040,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,2022-12-12,2022-12-12,12,12,без переноса в другой месяц,0,0,0,0,0,0,0,0,0,0,0,0,0,Экскаватор гидравл. PC400LC-7 №1210,03-RUD-EKSK-VOBR-EX03,1214011820.0,E03_01,Экскаваторы гидравлические,100000006414,Экскаватор гидравл. PC400LC-7 №1210,E03_01,Экскаваторы гидравли,Экскаватор №1210,03-RUD-EKSK-VOBR-EXCV,first03-RUD-EKSK-VOBR-EX03,first03,03,RUD,03-RUD,EKSK,-,EKSK,VOBR,no_data,Полюс Вернинское,3627,Экскаваторы,нет комментария,нет комментария
