eo_code,eo_model_id,eo_model_name,eo_description,БЕ,teh_mesto,Название технического места,mvz,constr_type,constr_type_descr,level_1
100000097776,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4M-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097777,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4M-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097778,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4M-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097779,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4M-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097794,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR46-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097795,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR46-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097796,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR68-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097798,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3C-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097799,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR80-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097835,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3J-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097839,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT3-TR7P-TIRE,Автошины и КГШ,1511104720,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097890,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR05-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097891,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097892,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097893,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097894,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000097994,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-LES-TRUC-LF15-TIRE,Автошины и КГШ,1512102020,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098085,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-999-TIRE,Удаленное оборудование  (шины),1511103320,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098086,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TR91-TIRE,Автошины и КГШ,1511103320,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098122,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4I-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098123,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4E-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098124,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR80-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098126,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR30-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098162,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR32-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098231,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3D-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098232,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3C-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098283,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4E-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098301,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098302,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR82-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098304,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR53-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098305,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR53-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098632,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR53-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098633,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3D-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098688,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR10-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098701,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR32-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098702,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR50-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098707,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR30-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098711,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR67-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098712,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR67-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098714,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR16-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098769,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR07-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098832,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN4-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098833,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098834,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098835,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098836,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098837,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098838,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TRN1-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098844,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4L-TIRE,Автошины и КГШ,1511104720,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098852,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR25-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098853,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4E-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098854,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4E-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098855,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4E-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098856,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR23-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098859,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR32-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000098930,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR32-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099173,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR10-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099214,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TR91-TIRE,Автошины и КГШ,1511103320,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099215,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-TR91-TIRE,Автошины и КГШ,1511103320,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099220,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT1-LF18-TIRE,Автошины и КГШ,1511103020,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099272,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,,,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099273,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT3-TR41-TIRE,Автошины и КГШ,1511104120,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099274,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR16-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099276,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR4I-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099298,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3J-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099299,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR10-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099365,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR3J-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099366,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR50-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099394,no_data,no_data,Автошина Шина 315/80R22.5 L355DZ 156K Br,1500,71-TRA-AVTR-AVT2-TR49-TIRE,Автошины и КГШ,1511103620,960002705.0,Bridgestone_L355DZ_315/80R22.5_TR_1,first71
100000099284,no_data,no_data,Автошина Шина 33.00R51 Michelin XDR3 B4,1400,05-KAR-UTTR-K708-TIRE,Автошины и КГШ,1413011120,960002893.0,Шина 33.00R51 Michelin XDR3 B4 E4R TL,
100000099285,no_data,no_data,Автошина Шина 33.00R51 Michelin XDR3 B4,1400,05-KAR-UTTR-K708-TIRE,Автошины и КГШ,1413011120,960002893.0,Шина 33.00R51 Michelin XDR3 B4 E4R TL,
100000099293,no_data,no_data,Автошина Шина 33.00R51 Michelin XDR3 B4,1400,05-KAR-UTTR-K708-TIRE,Автошины и КГШ,1413011120,960002893.0,Шина 33.00R51 Michelin XDR3 B4 E4R TL,
100000099295,no_data,no_data,Автошина Шина 33.00R51 Michelin XDR3 B4,1400,05-KAR-UTTR-K708-TIRE,Автошины и КГШ,1413011120,960002893.0,Шина 33.00R51 Michelin XDR3 B4 E4R TL,
100000097358,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC58-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097359,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC58-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097360,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC52-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097361,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC61-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097370,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC27-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097371,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC27-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097388,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC47-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097389,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC47-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097424,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC61-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097432,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC83-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097433,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC83-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097434,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC66-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097435,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC66-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097436,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC66-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097440,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC66-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097441,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC69-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097442,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC69-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097461,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC19-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097462,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC19-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097493,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC69-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097494,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC69-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097559,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097561,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097566,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097574,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097575,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097576,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC23-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097692,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC75-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097693,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC75-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097719,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC82-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097720,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC82-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097947,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC18-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097948,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC18-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000097959,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC54-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098038,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC13-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098039,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC13-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098047,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC54-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098050,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC78-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098051,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC78-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098052,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC78-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098053,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC78-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098054,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC50-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098055,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC50-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
100000098091,no_data,no_data,Автошина Шина 33.00R51 XDR B4 E4R TL Mic,1100,11-RUD-CGTR-SEBT-CC07-TIRE,Автошины и КГШ,1113011620,960010965.0,Шина 33.00R51 XDR B4 E4R TL Michelin_1,first11
