,eo_code,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8
54282,100000065527,Самосвал карьерный 793D №712,11-RUD-CGTR-SEBT-CD12,1113011920.0,E01_01,Самосвалы карьерные,100000065527,Самосвал карьерный 793D №712,E01_01,Самосвалы карьерные,Самосвал карьерный №712,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD12,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54413,100000065528,Самосвал карьерный 793D №717,11-RUD-CGTR-SEBT-CD16,1113011920.0,E01_01,Самосвалы карьерные,100000065528,Самосвал карьерный 793D №717,E01_01,Самосвалы карьерные,Самосвал карьерный №717,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD16,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54434,100000065529,Самосвал карьерный 793D №715,11-RUD-CGTR-SEBT-CD14,1113011920.0,E01_01,Самосвалы карьерные,100000065529,Самосвал карьерный 793D №715,E01_01,Самосвалы карьерные,Самосвал карьерный №715,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD14,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54456,100000065530,Самосвал карьерный 793D №716,11-RUD-CGTR-SEBT-CD15,1113011920.0,E01_01,Самосвалы карьерные,100000065530,Самосвал карьерный 793D №716,E01_01,Самосвалы карьерные,Самосвал карьерный №716,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD15,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54483,100000065531,Самосвал карьерный 793D №718,11-RUD-CGTR-SEBT-CD17,1113011920.0,E01_01,Самосвалы карьерные,100000065531,Самосвал карьерный 793D №718,E01_01,Самосвалы карьерные,Самосвал карьерный №718,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD17,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54585,100000065532,Самосвал карьерный 793D №719,11-RUD-CGTR-SEBT-CD18,1113011920.0,E01_01,Самосвалы карьерные,100000065532,Самосвал карьерный 793D №719,E01_01,Самосвалы карьерные,Самосвал карьерный №719,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD18,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54598,100000065535,Самосвал карьерный 793D №720,11-RUD-CGTR-SEBT-CD19,1113011920.0,E01_01,Самосвалы карьерные,100000065535,Самосвал карьерный 793D №720,E01_01,Самосвалы карьерные,Самосвал карьерный №720,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD19,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54622,100000065536,Самосвал карьерный 793D №721,11-RUD-CGTR-SEBT-CD20,1113011920.0,E01_01,Самосвалы карьерные,100000065536,Самосвал карьерный 793D №721,E01_01,Самосвалы карьерные,Самосвал карьерный №721,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD20,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54642,100000065537,Самосвал карьерный 793D №722,11-RUD-CGTR-SEBT-CD21,1113011920.0,E01_01,Самосвалы карьерные,100000065537,Самосвал карьерный 793D №722,E01_01,Самосвалы карьерные,Самосвал карьерный №722,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD21,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54722,100000065538,Самосвал карьерный 793D №723,11-RUD-CGTR-SEBT-CD22,1113011920.0,E01_01,Самосвалы карьерные,100000065538,Самосвал карьерный 793D №723,E01_01,Самосвалы карьерные,Самосвал карьерный №723,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD22,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54746,100000065539,Самосвал карьерный 793D №724,11-RUD-CGTR-SEBT-CD23,1113011920.0,E01_01,Самосвалы карьерные,100000065539,Самосвал карьерный 793D №724,E01_01,Самосвалы карьерные,Самосвал карьерный №724,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD23,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54831,100000065540,Самосвал карьерный 793D №725,11-RUD-CGTR-SEBT-CD24,1113011920.0,E01_01,Самосвалы карьерные,100000065540,Самосвал карьерный 793D №725,E01_01,Самосвалы карьерные,Самосвал карьерный №725,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD24,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54933,100000065541,Самосвал карьерный 793D №726,11-RUD-CGTR-SEBT-CD25,1113011920.0,E01_01,Самосвалы карьерные,100000065541,Самосвал карьерный 793D №726,E01_01,Самосвалы карьерные,Самосвал карьерный №726,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD25,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54954,100000065542,Самосвал карьерный 793D №727,11-RUD-CGTR-SEBT-CD26,1113011920.0,E01_01,Самосвалы карьерные,100000065542,Самосвал карьерный 793D №727,E01_01,Самосвалы карьерные,Самосвал карьерный №727,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD26,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
54967,100000065543,Самосвал карьерный 793D №728,11-RUD-CGTR-SEBT-CD27,1113011920.0,E01_01,Самосвалы карьерные,100000065543,Самосвал карьерный 793D №728,E01_01,Самосвалы карьерные,Самосвал карьерный №728,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD27,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55008,100000065544,Самосвал карьерный 793D №729,11-RUD-CGTR-SEBT-CD28,1113011920.0,E01_01,Самосвалы карьерные,100000065544,Самосвал карьерный 793D №729,E01_01,Самосвалы карьерные,Самосвал карьерный №729,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD28,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55061,100000065546,Самосвал карьерный 793D №730,11-RUD-CGTR-SEBT-CD29,1113011920.0,E01_01,Самосвалы карьерные,100000065546,Самосвал карьерный 793D №730,E01_01,Самосвалы карьерные,Самосвал карьерный №730,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD29,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55113,100000065547,Самосвал карьерный 793D №731,11-RUD-CGTR-SEBT-CD30,1113011920.0,E01_01,Самосвалы карьерные,100000065547,Самосвал карьерный 793D №731,E01_01,Самосвалы карьерные,Самосвал карьерный №731,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD30,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55126,100000065548,Самосвал карьерный 793D №732,11-RUD-CGTR-SEBT-CD31,1113011920.0,E01_01,Самосвалы карьерные,100000065548,Самосвал карьерный 793D №732,E01_01,Самосвалы карьерные,Самосвал карьерный №732,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD31,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55139,100000065512,Самосвал карьерный 793D №733,11-RUD-CGTR-SEBT-CD32,1113011920.0,E01_01,Самосвалы карьерные,100000065512,Самосвал карьерный 793D №733,E01_01,Самосвалы карьерные,Самосвал карьерный №733,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD32,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55188,100000065513,Самосвал карьерный 793D №734,11-RUD-CGTR-SEBT-CD33,1113011920.0,E01_01,Самосвалы карьерные,100000065513,Самосвал карьерный 793D №734,E01_01,Самосвалы карьерные,Самосвал карьерный №734,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD33,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
55274,100000065511,Самосвал карьерный 793D №735,11-RUD-CGTR-SEBT-CD34,1113011920.0,E01_01,Самосвалы карьерные,100000065511,Самосвал карьерный 793D №735,E01_01,Самосвалы карьерные,Самосвал карьерный №735,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD34,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56051,100000065644,Самосвал карьерный 830E-1AC №601,11-RUD-CGTR-SEBT-KE01,1113011720.0,E01_01,Самосвалы карьерные,100000065644,Самосвал карьерный 830E-1AC №601,E01_01,Самосвалы карьерные,Самосвал карьерный №601,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE01,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56060,100000065646,Самосвал карьерный 830E-1AC №602,11-RUD-CGTR-SEBT-KE02,1113011720.0,E01_01,Самосвалы карьерные,100000065646,Самосвал карьерный 830E-1AC №602,E01_01,Самосвалы карьерные,Самосвал карьерный №602,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE02,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56067,100000065645,Самосвал карьерный 830E-1AC №606,11-RUD-CGTR-SEBT-KE06,1113011720.0,E01_01,Самосвалы карьерные,100000065645,Самосвал карьерный 830E-1AC №606,E01_01,Самосвалы карьерные,Самосвал карьерный №606,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE06,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56074,100000065647,Самосвал карьерный 830E-1AC №604,11-RUD-CGTR-SEBT-KE04,1113011720.0,E01_01,Самосвалы карьерные,100000065647,Самосвал карьерный 830E-1AC №604,E01_01,Самосвалы карьерные,Самосвал карьерный №604,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE04,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56081,100000065648,Самосвал карьерный 830E-1AC №603,11-RUD-CGTR-SEBT-KE03,1113011720.0,E01_01,Самосвалы карьерные,100000065648,Самосвал карьерный 830E-1AC №603,E01_01,Самосвалы карьерные,Самосвал карьерный №603,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE03,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56088,100000065649,Самосвал карьерный 830E-1AC №605,11-RUD-CGTR-SEBT-KE05,1113011720.0,E01_01,Самосвалы карьерные,100000065649,Самосвал карьерный 830E-1AC №605,E01_01,Самосвалы карьерные,Самосвал карьерный №605,11-RUD-CGTR-SEBT-K830,first11-RUD-CGTR-SEBT-KE05,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56793,100000036242,Самосвал карьерный 777E №152,11-RUD-CGTR-SEBT-CE03,1113011120.0,E01_01,Самосвалы карьерные,100000036242,Самосвал карьерный 777E №152,E01_01,Самосвалы карьерные,Самосвал карьерный №152,11-RUD-CGTR-SEBT-C77E,first11-RUD-CGTR-SEBT-CE03,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56813,100000036245,Самосвал карьерный 777E №151,11-RUD-CGTR-SEBT-CE02,1113011120.0,E01_01,Самосвалы карьерные,100000036245,Самосвал карьерный 777E №151,E01_01,Самосвалы карьерные,Самосвал карьерный №151,11-RUD-CGTR-SEBT-C77E,first11-RUD-CGTR-SEBT-CE02,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
56826,100000036243,Самосвал карьерный 777E №150,11-RUD-CGTR-SEBT-CE01,1113011120.0,E01_01,Самосвалы карьерные,100000036243,Самосвал карьерный 777E №150,E01_01,Самосвалы карьерные,Самосвал карьерный №150,11-RUD-CGTR-SEBT-C77E,first11-RUD-CGTR-SEBT-CE01,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
57786,100000026804,Самосвал карьерный 793D №736,11-RUD-CGTR-SEBT-CD35,1113011920.0,E01_01,Самосвалы карьерные,100000026804,Самосвал карьерный 793D №736,E01_01,Самосвалы карьерные,Самосвал карьерный №736,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD35,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
57952,100000026805,Самосвал карьерный 793D №737,11-RUD-CGTR-SEBT-CD36,1113011920.0,E01_01,Самосвалы карьерные,100000026805,Самосвал карьерный 793D №737,E01_01,Самосвалы карьерные,Самосвал карьерный №737,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD36,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58047,100000026806,Самосвал карьерный 793D №738,11-RUD-CGTR-SEBT-CD37,1113011920.0,E01_01,Самосвалы карьерные,100000026806,Самосвал карьерный 793D №738,E01_01,Самосвалы карьерные,Самосвал карьерный №738,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD37,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58252,100000026807,Самосвал карьерный 793D №739,11-RUD-CGTR-SEBT-CD38,1113011920.0,E01_01,Самосвалы карьерные,100000026807,Самосвал карьерный 793D №739,E01_01,Самосвалы карьерные,Самосвал карьерный №739,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD38,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58275,100000026808,Самосвал карьерный 793D №740,11-RUD-CGTR-SEBT-CD39,1113011920.0,E01_01,Самосвалы карьерные,100000026808,Самосвал карьерный 793D №740,E01_01,Самосвалы карьерные,Самосвал карьерный №740,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD39,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58291,100000026809,Самосвал карьерный 793D №741,11-RUD-CGTR-SEBT-CD40,1113011920.0,E01_01,Самосвалы карьерные,100000026809,Самосвал карьерный 793D №741,E01_01,Самосвалы карьерные,Самосвал карьерный №741,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD40,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58424,100000026810,Самосвал карьерный 793D №742,11-RUD-CGTR-SEBT-CD41,1113011920.0,E01_01,Самосвалы карьерные,100000026810,Самосвал карьерный 793D №742,E01_01,Самосвалы карьерные,Самосвал карьерный №742,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD41,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58447,100000036418,Самосвал карьерный 793D №743,11-RUD-CGTR-SEBT-CD42,1113011920.0,E01_01,Самосвалы карьерные,100000036418,Самосвал карьерный 793D №743,E01_01,Самосвалы карьерные,Самосвал карьерный №743,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD42,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58467,100000036794,Самосвал карьерный HD1500-8 №311,11-RUD-CGTR-SEBT-KM01,1113012020.0,E01_01,Самосвалы карьерные,100000036794,Самосвал карьерный HD1500-8 №311,E01_01,Самосвалы карьерные,Самосвал карьерный №311,11-RUD-CGTR-SEBT-K150,first11-RUD-CGTR-SEBT-KM01,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58476,100000036795,Самосвал карьерный HD1500-8 №312,11-RUD-CGTR-SEBT-KM02,1113012020.0,E01_01,Самосвалы карьерные,100000036795,Самосвал карьерный HD1500-8 №312,E01_01,Самосвалы карьерные,Самосвал карьерный №312,11-RUD-CGTR-SEBT-K150,first11-RUD-CGTR-SEBT-KM02,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58506,100000036420,Самосвал карьерный 793D №744,11-RUD-CGTR-SEBT-CD43,1113011920.0,E01_01,Самосвалы карьерные,100000036420,Самосвал карьерный 793D №744,E01_01,Самосвалы карьерные,Самосвал карьерный №744,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD43,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58519,100000036421,Самосвал карьерный 793D №745,11-RUD-CGTR-SEBT-CD44,1113011920.0,E01_01,Самосвалы карьерные,100000036421,Самосвал карьерный 793D №745,E01_01,Самосвалы карьерные,Самосвал карьерный №745,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD44,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58566,100000036829,Самосвал карьерный 777E №154,11-RUD-CGTR-SEBT-CE05,1113011120.0,E01_01,Самосвалы карьерные,100000036829,Самосвал карьерный 777E №154,E01_01,Самосвалы карьерные,Самосвал карьерный №154,11-RUD-CGTR-SEBT-C77E,first11-RUD-CGTR-SEBT-CE05,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
58691,100000036822,Самосвал карьерный 777E №153,11-RUD-CGTR-SEBT-CE04,1113011120.0,E01_01,Самосвалы карьерные,100000036822,Самосвал карьерный 777E №153,E01_01,Самосвалы карьерные,Самосвал карьерный №153,11-RUD-CGTR-SEBT-C77E,first11-RUD-CGTR-SEBT-CE04,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59605,100000054847,Самосвал карьерный 793D №746,11-RUD-CGTR-SEBT-CD45,1113011920.0,E01_01,Самосвалы карьерные,100000054847,Самосвал карьерный 793D №746,E01_01,Самосвалы карьерные,Самосвал карьерный №746,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD45,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59618,100000054846,Самосвал карьерный 793D №747,11-RUD-CGTR-SEBT-CD46,1113011920.0,E01_01,Самосвалы карьерные,100000054846,Самосвал карьерный 793D №747,E01_01,Самосвалы карьерные,Самосвал карьерный №747,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD46,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59631,100000054848,Самосвал карьерный 793D №748,11-RUD-CGTR-SEBT-CD47,1113011920.0,E01_01,Самосвалы карьерные,100000054848,Самосвал карьерный 793D №748,E01_01,Самосвалы карьерные,Самосвал карьерный №748,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD47,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59662,100000054849,Самосвал карьерный 793D №749,11-RUD-CGTR-SEBT-CD48,1113011920.0,E01_01,Самосвалы карьерные,100000054849,Самосвал карьерный 793D №749,E01_01,Самосвалы карьерные,Самосвал карьерный №749,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD48,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59677,100000054851,Самосвал карьерный 793D №751,11-RUD-CGTR-SEBT-CD50,1113011920.0,E01_01,Самосвалы карьерные,100000054851,Самосвал карьерный 793D №751,E01_01,Самосвалы карьерные,Самосвал карьерный №751,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD50,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59681,100000054850,Самосвал карьерный 793D №750,11-RUD-CGTR-SEBT-CD49,1113011920.0,E01_01,Самосвалы карьерные,100000054850,Самосвал карьерный 793D №750,E01_01,Самосвалы карьерные,Самосвал карьерный №750,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD49,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59682,100000054852,Самосвал карьерный 793D №752,11-RUD-CGTR-SEBT-CD51,1113011920.0,E01_01,Самосвалы карьерные,100000054852,Самосвал карьерный 793D №752,E01_01,Самосвалы карьерные,Самосвал карьерный №752,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD51,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59683,100000054853,Самосвал карьерный 793D №753,11-RUD-CGTR-SEBT-CD52,1113011920.0,E01_01,Самосвалы карьерные,100000054853,Самосвал карьерный 793D №753,E01_01,Самосвалы карьерные,Самосвал карьерный №753,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD52,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59684,100000054854,Самосвал карьерный 793D №754,11-RUD-CGTR-SEBT-CD53,1113011920.0,E01_01,Самосвалы карьерные,100000054854,Самосвал карьерный 793D №754,E01_01,Самосвалы карьерные,Самосвал карьерный №754,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD53,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59715,100000054855,Самосвал карьерный 793D №755,11-RUD-CGTR-SEBT-CD54,1113011920.0,E01_01,Самосвалы карьерные,100000054855,Самосвал карьерный 793D №755,E01_01,Самосвалы карьерные,Самосвал карьерный №755,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD54,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59716,100000054856,Самосвал карьерный 793D №756,11-RUD-CGTR-SEBT-CD55,1113011920.0,E01_01,Самосвалы карьерные,100000054856,Самосвал карьерный 793D №756,E01_01,Самосвалы карьерные,Самосвал карьерный №756,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD55,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59717,100000054857,Самосвал карьерный 793D №757,11-RUD-CGTR-SEBT-CD56,1113011920.0,E01_01,Самосвалы карьерные,100000054857,Самосвал карьерный 793D №757,E01_01,Самосвалы карьерные,Самосвал карьерный №757,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD56,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
59730,100000054858,Самосвал карьерный 793D №758,11-RUD-CGTR-SEBT-CD57,1113011920.0,E01_01,Самосвалы карьерные,100000054858,Самосвал карьерный 793D №758,E01_01,Самосвалы карьерные,Самосвал карьерный №758,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD57,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62500,100000054859,Самосвал карьерный 793D №759,11-RUD-CGTR-SEBT-CD58,1113011920.0,E01_01,Самосвалы карьерные,100000054859,Самосвал карьерный 793D №759,E01_01,Самосвалы карьерные,Самосвал карьерный №759,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD58,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62502,100000054860,Самосвал карьерный 793D №760,11-RUD-CGTR-SEBT-CD59,1113011920.0,E01_01,Самосвалы карьерные,100000054860,Самосвал карьерный 793D №760,E01_01,Самосвалы карьерные,Самосвал карьерный №760,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD59,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62506,100000054861,Самосвал карьерный 793D №761,11-RUD-CGTR-SEBT-CD60,1113011920.0,E01_01,Самосвалы карьерные,100000054861,Самосвал карьерный 793D №761,E01_01,Самосвалы карьерные,Самосвал карьерный №761,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD60,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62728,100000054978,Самосвал карьерный 793D №762,11-RUD-CGTR-SEBT-CD61,1113011920.0,E01_01,Самосвалы карьерные,100000054978,Самосвал карьерный 793D №762,E01_01,Самосвалы карьерные,Самосвал карьерный №762,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD61,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62729,100000054979,Самосвал карьерный 793D №763,11-RUD-CGTR-SEBT-CD62,1113011920.0,E01_01,Самосвалы карьерные,100000054979,Самосвал карьерный 793D №763,E01_01,Самосвалы карьерные,Самосвал карьерный №763,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD62,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62730,100000054980,Самосвал карьерный 793D №764,11-RUD-CGTR-SEBT-CD63,1113011920.0,E01_01,Самосвалы карьерные,100000054980,Самосвал карьерный 793D №764,E01_01,Самосвалы карьерные,Самосвал карьерный №764,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD63,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62746,100000054981,Самосвал карьерный 793D №765,11-RUD-CGTR-SEBT-CD64,1113011920.0,E01_01,Самосвалы карьерные,100000054981,Самосвал карьерный 793D №765,E01_01,Самосвалы карьерные,Самосвал карьерный №765,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD64,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62870,100000054982,Самосвал карьерный 793D №766,11-RUD-CGTR-SEBT-CD65,1113011920.0,E01_01,Самосвалы карьерные,100000054982,Самосвал карьерный 793D №766,E01_01,Самосвалы карьерные,Самосвал карьерный №766,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD65,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62875,100000054983,Самосвал карьерный 793D №767,11-RUD-CGTR-SEBT-CD66,1113011920.0,E01_01,Самосвалы карьерные,100000054983,Самосвал карьерный 793D №767,E01_01,Самосвалы карьерные,Самосвал карьерный №767,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD66,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62878,100000054984,Самосвал карьерный 793D №768,11-RUD-CGTR-SEBT-CD67,1113011920.0,E01_01,Самосвалы карьерные,100000054984,Самосвал карьерный 793D №768,E01_01,Самосвалы карьерные,Самосвал карьерный №768,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD67,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62880,100000054985,Самосвал карьерный 793D №769,11-RUD-CGTR-SEBT-CD68,1113011920.0,E01_01,Самосвалы карьерные,100000054985,Самосвал карьерный 793D №769,E01_01,Самосвалы карьерные,Самосвал карьерный №769,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD68,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62905,100000054986,Самосвал карьерный 793D №770,11-RUD-CGTR-SEBT-CD69,1113011920.0,E01_01,Самосвалы карьерные,100000054986,Самосвал карьерный 793D №770,E01_01,Самосвалы карьерные,Самосвал карьерный №770,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD69,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62912,100000054987,Самосвал карьерный 793D №771,11-RUD-CGTR-SEBT-CD70,1113011920.0,E01_01,Самосвалы карьерные,100000054987,Самосвал карьерный 793D №771,E01_01,Самосвалы карьерные,Самосвал карьерный №771,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD70,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
62915,100000054988,Самосвал карьерный 793D №772,11-RUD-CGTR-SEBT-CD71,1113011920.0,E01_01,Самосвалы карьерные,100000054988,Самосвал карьерный 793D №772,E01_01,Самосвалы карьерные,Самосвал карьерный №772,11-RUD-CGTR-SEBT-C793,first11-RUD-CGTR-SEBT-CD71,first11,11,RUD,11-RUD,CGTR,-,CGTR,SEBT,no_data
