,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_date,basis_start_month_year,order_system_status,ТЗКР,ПДТВ,ПКАЛ,ПРВВ,ДМНП,KKMP,JBFI,ЗАКР,МТКУ,НЕВЫ,ДВМА,ПЕЧТ,MOBI,ЧПДТ,ЧПЕЧ,ОШОЗ,ОТКР,ДЕБЛ,СРНА,iw39
2206,1100354089,2022-09-06,9/6/2022,1200,100,7100356804,APP1,ТО1,"12,00","12,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 1,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,9,2022-09-06,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2207,1100364251,2022-09-06,9/7/2022,1200,100,7100366363,APP1,ТО5,"36,00","36,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 5,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,9,2022-09-06,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2208,1100368989,2022-09-06,9/9/2022,1200,100,7100371205,APP1,ТР,"72,00","72,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР гидросистемы БелАЗ 7547 №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,9,2022-09-06,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2209,1100390468,2022-09-06,9/6/2022,1200,600,7100391018,APP1,ТО,"0,00","0,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Компьютеры промышленные бортовые,ТО1 Компьютер Trax-10LP 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,,2022,9,2022-09-06,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2210,1100360917,2022-09-07,9/8/2022,1200,100,7100363222,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,9,2022-09-07,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2211,1100360735,2022-09-07,9/7/2022,1200,100,7100362974,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000021344,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-014-02,2022,9,2022-09-07,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2212,1100381304,2022-09-07,9/8/2022,1200,100,7100382294,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1624,100000021344,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-014-02,2022,9,2022-09-07,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2213,1100368935,2022-09-08,9/8/2022,1200,100,7100371060,APP1,ТО2,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-2 БелАЗ 7451 СЛ №4,100000068230,03-KON-OBSL-OB05, БелАЗ-7547 №2444,LT-1200-2022-4-024-02,2022,9,2022-09-08,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2214,1100361277,2022-09-09,9/9/2022,1200,100,7100363509,APP1,ЗМН,"10,00","10,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,Замена колес,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2215,1100361276,2022-09-09,9/11/2022,1200,100,7100363508,APP1,ТР,"55,00","55,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР рулевого управления,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2216,1100361443,2022-09-09,9/9/2022,1200,100,7100363595,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2217,1100362964,2022-09-09,9/11/2022,1200,100,7100365108,APP1,ТР1,"48,00","48,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР1 ходовой части,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2218,1100381316,2022-09-09,9/10/2022,1200,100,7100382316,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1626,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2219,1100361275,2022-09-09,9/10/2022,1200,100,7100363507,APP1,ЗМН,"27,00","27,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ОШОЗ ДМНП,ПЛАН ГОД МТРЦ,СОЗА ЗКПР МТКУ,Самосвалы карьерные,Замена кузова,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ОШОЗ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,iw39
2220,1100361274,2022-09-09,9/10/2022,1200,100,7100363506,APP1,ТР,"26,00","26,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Самосвалы карьерные,ТР гидросистемы,100000021466,03-CTT-KM06,Самосвал №1626,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2221,1100381170,2022-09-09,9/10/2022,1200,100,7100382238,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал 785C №1619,100000008673,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2222,1100360350,2022-09-09,9/10/2022,1200,100,7100362494,APP1,ТО4,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 4,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2223,1100358667,2022-09-09,9/9/2022,1200,100,7100360998,APP1,ТО1,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008673,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-014-02,2022,9,2022-09-09,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2224,1100361101,2022-09-10,9/11/2022,1200,100,7100363260,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,9,2022-09-10,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2225,1100369374,2022-09-10,9/10/2022,1200,200,7100371615,APP1,ТО,"5,00","5,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) ДЭ-812 К 001,100000009347,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,9,2022-09-10,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2226,1100368895,2022-09-10,9/10/2022,1200,100,7100371020,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-1 БелАЗ 7451 СЛ №3,100000068229,03-KON-OBSL-OB04, БелАЗ-7547 №2443,LT-1200-2022-4-024-02,2022,9,2022-09-10,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2227,1100390494,2022-09-11,9/11/2022,1200,600,7100391055,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1220,100000021523,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-025-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2228,1100357965,2022-09-11,9/11/2022,1200,200,7100360309,APP1,ТО,"0,40","0,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,ТО Электродвигатель АИР80S4,100000009718,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,9,2022-09-11,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2229,1100381685,2022-09-11,9/12/2022,1200,100,7100382695,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1613,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2230,1100390562,2022-09-11,9/11/2022,1200,600,7100391124,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1201,100000009419,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-2-028-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2231,1100390900,2022-09-11,9/11/2022,1200,600,7100391438,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1622,100000021300,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2232,1100390912,2022-09-11,9/11/2022,1200,600,7100391480,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1623,100000021291,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2233,1100390520,2022-09-11,9/11/2022,1200,600,7100391048,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1609,100000009422,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2234,1100390631,2022-09-11,9/11/2022,1200,600,7100391192,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1211,100000009402,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-2-028-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2235,1100390532,2022-09-11,9/11/2022,1200,600,7100391100,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1610,100000009423,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2236,1100390832,2022-09-11,9/11/2022,1200,600,7100391392,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1208,100000009401,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-025-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2237,1100390814,2022-09-11,9/11/2022,1200,600,7100391365,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1207,100000009400,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-025-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2238,1100390772,2022-09-11,9/11/2022,1200,600,7100391343,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1203,100000009399,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-025-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2239,1100390848,2022-09-11,9/11/2022,1200,600,7100391406,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1621,100000021251,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2240,1100390964,2022-09-11,9/11/2022,1200,600,7100391512,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1624,100000024392,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2241,1100390584,2022-09-11,9/11/2022,1200,600,7100391142,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1611,100000009424,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2242,1100390607,2022-09-11,9/11/2022,1200,600,7100391158,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-2-028-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2243,1100359768,2022-09-11,9/11/2022,1200,100,7100361930,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2244,1100390796,2022-09-11,9/11/2022,1200,600,7100391374,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1620,100000009440,03-CTT-CC02,Самосвал №1620,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2245,1100390596,2022-09-11,9/11/2022,1200,600,7100391174,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1612,100000009425,03-CTT-KD04,Самосвал №1612,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2246,1100390784,2022-09-11,9/11/2022,1200,600,7100391332,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1619,100000010272,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2247,1100390648,2022-09-11,9/11/2022,1200,600,7100391216,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1613,100000009426,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2248,1100357961,2022-09-11,9/11/2022,1200,200,7100360305,APP1,ТО,"0,40","0,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,ТО Электродвигатель АИР80S4,100000009717,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,9,2022-09-11,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2249,1100390700,2022-09-11,9/11/2022,1200,600,7100391248,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1614,100000009427,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2250,1100390712,2022-09-11,9/11/2022,1200,600,7100391300,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1615,100000009428,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-027-02,2022,9,2022-09-11,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2251,1100358772,2022-09-12,9/12/2022,1200,200,7100361322,APP1,ТО,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Генераторы,(ТО) 4ГПЭМ 170-1/1,100000009368,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,9,2022-09-12,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2252,1100364262,2022-09-12,9/12/2022,1200,100,7100366387,APP1,ТР,"12,00","12,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Экскаваторы гидравлические,ТР Экскаватор РС1250-8 СЛ,100000068233,03-RUD-OBSL-OB03,Экскаватор РС1250,LT-1200-2022-4-024-02,2022,9,2022-09-12,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
2253,1100358008,2022-09-12,9/12/2022,1200,200,7100360433,APP1,ТО,"1,50","1,50",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Техническое обслуживание,100000009719,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,,2022,9,2022-09-12,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2254,1100357688,2022-09-12,9/12/2022,1200,200,7100360117,APP1,ТО,"2,40","2,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели постоянного тока,Техническое обслуживание,100000009367,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,,2022,9,2022-09-12,9_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
2255,1100360316,2022-09-12,9/12/2022,1200,100,7100362462,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000006408,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-014-02,2022,9,2022-09-12,9_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
