Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст),НеСоглТК,НеКорТК,Срок<ВвВЭкспл,Срок>ВывИзЭкспл,Срок=ТПиР,Консервация,Срочная потребность
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019747,Самосвал HD1500-8 №1622 МТЧ,34993,Техническое обслуживание 2,26,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100360789,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/24/2022,9:00:00 AM,9/24/2022,7:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,AZAROVAV,2/1/2021,LITMANDA,12/24/2021,27 692,"15,2","14,2","0,0","346 185,42","0,00",1,1,,"10,00","0,00","10,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019747,Самосвал HD1500-8 №1622 МТЧ,34992,Техническое обслуживание 1,27,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360785,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/15/2022,9:00:00 AM,10/15/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,AZAROVAV,2/1/2021,LITMANDA,12/24/2021,28 152,"11,3","10,8","0,0","202 029,19","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019747,Самосвал HD1500-8 №1622 МТЧ,34994,Техническое обслуживание 3,28,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100360792,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11/2/2022,9:00:00 AM,11/2/2022,11:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,AZAROVAV,2/1/2021,AZAROVAV,12/9/2021,28 546,"21,6","20,4","0,0","761 251,53","0,00",1,1,,"14,00","0,00","14,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019747,Самосвал HD1500-8 №1622 МТЧ,34992,Техническое обслуживание 1,29,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100360786,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11/25/2022,9:00:00 AM,11/25/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,AZAROVAV,2/1/2021,AZAROVAV,12/9/2021,29 050,"11,3","10,8","0,0","202 029,19","0,00",1,1,,"6,00","0,00","6,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019747,Самосвал HD1500-8 №1622 МТЧ,34993,Техническое обслуживание 2,30,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100360790,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,12/17/2022,9:00:00 AM,12/17/2022,7:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,AZAROVAV,2/1/2021,AZAROVAV,12/9/2021,29 532,"15,2","14,2","0,0","346 185,42","0,00",1,1,,"10,00","0,00","10,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019749,Самосвал HD1500-8 №1622 МТЧ,34998,КР подвески передней,1,КР,Капитальный ремонт,2-0228,A,O0000002,29,,3-средний,30,APP1,1100360726,КР ходовой части,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ КРМТ СГГС,8/3/2022,9:00:00 AM,8/5/2022,9:00:00 AM,8/8/2022,9:00:00 AM,8/10/2022,9:00:00 AM,2/2/2021,5:45:10 PM,,12:00:00 AM,,AZAROVAV,2/1/2021,GABIDULINRR,1/27/2022,26 553,"144,0","48,0","0,0","4 283 360,87","0,00",1,1,,"48,00","0,00","48,00","0,00",LT-1200-2022-2-014-01-01,ЦЗ Транспортировка (Мех КР),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000019749,Самосвал HD1500-8 №1622 МТЧ,34998,КР подвески передней,1,КР,Капитальный ремонт,2-0228,A,O0000002,29,,3-средний,30,APP1,1100360726,КР ходовой части,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ КРМТ СГГС,8/8/2022,9:00:00 AM,8/10/2022,9:00:00 AM,,12:00:00 AM,,12:00:00 AM,2/2/2021,5:45:10 PM,,12:00:00 AM,,AZAROVAV,2/1/2021,GABIDULINRR,1/27/2022,26 663,"144,0","48,0","0,0","4 283 360,87","0,00",1,1,,"48,00","0,00","48,00","0,00",LT-1200-2022-2-014-01-01,ЦЗ Транспортировка (Мех КР),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,1,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381243,ТР Самосвал HD1500-8 №1622,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР KKMP JBFI,ГОД  УТВГ МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ ПРНТ СГГС,1/6/2022,3:00:00 PM,1/7/2022,11:00:00 AM,1/4/2022,3:00:00 PM,1/5/2022,11:00:00 AM,1/4/2022,8:48:31 AM,1/4/2022,11:13:15 AM,,STEPANOVAV3,3/31/2021,ZHARKOVMM,1/11/2022,0,"40,0","20,0","4,5","0,00","0,00",1,1,,"20,00","0,00","20,00","2,41",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,2,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381244,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ МЕС  УТВМ ГИП  ПТОМ ПЗТГ СГГС,2/23/2022,3:00:00 PM,2/24/2022,11:00:00 AM,2/7/2022,3:00:00 PM,2/8/2022,11:00:00 AM,3/31/2021,8:42:49 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,BOKOVIKOVVO,1/23/2022,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,3,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381245,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ МЕС  УТВМ ГИП  ПТОМ ПЗТГ СГГС,3/17/2022,7:00:00 PM,3/18/2022,3:00:00 PM,2/27/2022,7:00:00 PM,2/28/2022,3:00:00 PM,3/31/2021,8:42:56 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,BOKOVIKOVVO,1/23/2022,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,4,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381246,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,4/13/2022,3:00:00 PM,4/14/2022,11:00:00 AM,4/18/2022,3:00:00 PM,4/19/2022,11:00:00 AM,3/31/2021,8:43:04 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,5,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381247,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,5/27/2022,3:00:00 PM,5/28/2022,11:00:00 AM,6/1/2022,3:00:00 PM,6/2/2022,11:00:00 AM,3/31/2021,8:44:50 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,6,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381248,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,6/17/2022,7:00:00 PM,6/18/2022,3:00:00 PM,6/22/2022,7:00:00 PM,6/23/2022,3:00:00 PM,3/31/2021,8:44:58 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,7,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381249,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,7/10/2022,3:00:00 PM,7/11/2022,11:00:00 AM,7/15/2022,3:00:00 PM,7/16/2022,11:00:00 AM,3/31/2021,8:45:04 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,8,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381250,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,8/26/2022,3:00:00 PM,8/27/2022,11:00:00 AM,8/31/2022,3:00:00 PM,9/1/2022,11:00:00 AM,3/31/2021,8:45:15 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,9,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381251,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,9/19/2022,7:00:00 PM,9/20/2022,3:00:00 PM,9/24/2022,7:00:00 PM,9/25/2022,3:00:00 PM,3/31/2021,8:45:21 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,10,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381252,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,10/10/2022,3:00:00 PM,10/11/2022,11:00:00 AM,10/15/2022,3:00:00 PM,10/16/2022,11:00:00 AM,3/31/2021,8:45:26 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,11,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381253,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,11/25/2022,3:00:00 PM,11/26/2022,11:00:00 AM,11/25/2022,3:00:00 PM,11/26/2022,11:00:00 AM,3/31/2021,8:45:32 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,AZAROVAV,12/9/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,12,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381254,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,12/17/2022,7:00:00 PM,12/18/2022,3:00:00 PM,12/17/2022,7:00:00 PM,12/18/2022,3:00:00 PM,3/31/2021,8:45:38 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,AZAROVAV,12/9/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,1,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381243,ТР Самосвал HD1500-8 №1622,ПЕЧТ ПДТВ ПКАЛ ПРВВ ТЗКР KKMP JBFI,ГОД  УТВГ МЕС  УТВМ НЕД  УТВН ГИП  ПТОМ ПРНТ СГГС,1/4/2022,3:00:00 PM,1/5/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,1/4/2022,8:48:31 AM,1/4/2022,11:13:15 AM,,STEPANOVAV3,3/31/2021,ZHARKOVMM,1/11/2022,0,"40,0","20,0","4,5","0,00","0,00",1,1,,"20,00","0,00","20,00","2,41",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,2,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381244,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ МЕС  УТВМ ГИП  ПТОМ ПЗТГ СГГС,2/7/2022,3:00:00 PM,2/8/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:42:49 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,BOKOVIKOVVO,1/23/2022,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,3,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381245,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ МЕС  УТВМ ГИП  ПТОМ ПЗТГ СГГС,2/27/2022,7:00:00 PM,2/28/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:42:56 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,BOKOVIKOVVO,1/23/2022,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,4,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381246,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,4/18/2022,3:00:00 PM,4/19/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:43:04 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,5,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381247,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,6/1/2022,3:00:00 PM,6/2/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:44:50 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,6,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381248,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,6/22/2022,7:00:00 PM,6/23/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:44:58 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,7,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381249,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,7/15/2022,3:00:00 PM,7/16/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:45:04 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,8,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381250,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,8/31/2022,3:00:00 PM,9/1/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:45:15 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,9,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381251,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,9/24/2022,7:00:00 PM,9/25/2022,3:00:00 PM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:45:21 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,10,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381252,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,10/15/2022,3:00:00 PM,10/16/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:45:26 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,LITMANDA,12/24/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
1,,Нет,03-CTT-KM02,Самосвал №1622,1,100000006409,,,,100000006409,Самосвал карьерный HD1500-8 №1622,100000061153,ТР Самосвал HD1500-8 №1622,163664,ТР Самосвал HD1500-8 №1622,11,ТР,Текущий ремонт,1-0029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381253,ТР Самосвал HD1500-8 №1622,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,11/25/2022,3:00:00 PM,11/26/2022,11:00:00 AM,,12:00:00 AM,,12:00:00 AM,3/31/2021,8:45:32 AM,,12:00:00 AM,,STEPANOVAV3,3/31/2021,AZAROVAV,12/9/2021,0,"40,0","20,0","0,0","0,00","0,00",1,1,,"20,00","0,00","20,00","0,00",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX),,,,,,,
