Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст)
1,,Нет,03-KON-OBSL-OB04,БелАЗ-7547 №2443,1,100000068229,,,,100000068229,Самосвал карьерный БЕЛАЗ-7547 №2443,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081629,Замена пружины соленоида на оборотную,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,13.01.2022,23:07:00,13.01.2022,23:07:00,,0:00:00,,0:00:00,13.01.2022,23:06:19,14.01.2022,0:05:17,,MEKHEDOVNV,14.01.2022,MEKHEDOVNV,15.01.2022,0,1,1,1,"3 409,62","3 409,62",0,,,"0,01",0,0,"0,98",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB04,БелАЗ-7547 №2443,1,100000068229,,,,100000068229,Самосвал карьерный БЕЛАЗ-7547 №2443,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083729,Замена ДВС,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,27.01.2022,7:01:00,27.01.2022,7:01:36,,0:00:00,,0:00:00,27.01.2022,7:00:00,27.01.2022,10:36:27,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,"3,6","3,6",0,"12 274,63",0,0,,,"0,01",0,"0,01","3,61",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB04,БелАЗ-7547 №2443,1,100000068229,,,,100000068229,Самосвал карьерный БЕЛАЗ-7547 №2443,,,,,0,ОЖД,ожидание ремонта,,,,,,,30,AVS1,1200083459,Замена ДВС,ОТКР ПКАЛ ДМНП KKMP,ПЛАН,28.01.2022,6:50:21,28.01.2022,6:51:00,,0:00:00,,0:00:00,28.01.2022,6:50:21,28.01.2022,6:50:21,,MEKHEDOVNV,28.01.2022,,,0,0,0,0,0,0,0,,,"0,01",0,"0,01",0,,
1,,Нет,03-KON-OBSL-OB04,БелАЗ-7547 №2443,1,100000068229,,,,100000068229,Самосвал карьерный БЕЛАЗ-7547 №2443,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083459,Замена ДВС,ОТКР ПКАЛ ДМНП KKMP,ПЛАН,28.01.2022,6:51:00,28.01.2022,6:51:36,,0:00:00,,0:00:00,28.01.2022,6:50:21,28.01.2022,6:50:21,,MEKHEDOVNV,28.01.2022,,,0,0,0,0,0,0,0,,,"0,01",0,"0,01",0,LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB05,БелАЗ-7547 №2444,1,100000068230,,,,100000068230,Самосвал карьерный БЕЛАЗ-7547 №2444,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080938,Ремонт гидротормоза ГМП,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,07.01.2022,16:35:00,07.01.2022,16:35:00,,0:00:00,,0:00:00,07.01.2022,16:34:32,07.01.2022,18:59:07,,MEKHEDOVNV,08.01.2022,MEKHEDOVNV,12.01.2022,0,"2,4","2,4","2,4","8 183,09","8 183,09",0,,,"0,01",0,0,"2,41",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB05,БелАЗ-7547 №2444,1,100000068230,,,,100000068230,Самосвал карьерный БЕЛАЗ-7547 №2444,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080939,Замена трубки на оборотную,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,08.01.2022,8:05:00,08.01.2022,8:05:00,,0:00:00,,0:00:00,08.01.2022,8:04:34,08.01.2022,9:34:16,,MEKHEDOVNV,08.01.2022,MEKHEDOVNV,12.01.2022,0,"1,5","1,5","1,5","5 114,43","5 114,43",0,,,"0,01",0,0,"1,5",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB05,БелАЗ-7547 №2444,1,100000068230,,,,100000068230,Самосвал карьерный БЕЛАЗ-7547 №2444,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083114,Ремонт эл. проводки реле напряжения,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,25.01.2022,19:45:00,25.01.2022,19:45:00,,0:00:00,,0:00:00,25.01.2022,19:44:28,25.01.2022,20:38:34,,MEKHEDOVNV,26.01.2022,ZHARKOVMM,28.01.2022,0,"0,9","0,9","0,9","3 068,66","3 068,66",0,,,"0,01",0,0,"0,9",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB05,БелАЗ-7547 №2444,1,100000068230,,,,100000068230,Самосвал карьерный БЕЛАЗ-7547 №2444,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082967,Замена прив.муфты генератора на оборотн.,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,25.01.2022,5:02:00,25.01.2022,5:02:00,,0:00:00,,0:00:00,25.01.2022,5:00:51,25.01.2022,11:43:11,,MEKHEDOVNV,25.01.2022,MEKHEDOVNV,26.01.2022,0,"6,7","6,7","6,7","22 844,45","22 844,45",0,,,"0,01",0,0,"6,71",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080423,Замена фильтров,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,01.01.2022,15:34:00,01.01.2022,15:34:00,,0:00:00,,0:00:00,01.01.2022,15:33:45,01.01.2022,16:27:30,,MEKHEDOVNV,03.01.2022,MEKHEDOVNV,04.01.2022,0,"0,9","0,9","0,9","3 068,66","3 068,66",0,,,"0,01",0,0,"0,9",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080480,Подкачка КГШ,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,03.01.2022,1:06:00,03.01.2022,1:06:00,,0:00:00,,0:00:00,03.01.2022,1:05:03,03.01.2022,2:15:26,,MEKHEDOVNV,03.01.2022,MEKHEDOVNV,04.01.2022,0,"1,2","1,2","1,2","4 091,54","4 091,54",0,,,"0,01",0,0,"1,17",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081593,Неисправность перекл.повышенной передачи,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,13.01.2022,11:11:00,13.01.2022,11:11:00,,0:00:00,,0:00:00,13.01.2022,11:10:41,13.01.2022,15:23:02,,MEKHEDOVNV,13.01.2022,MEKHEDOVNV,15.01.2022,0,"4,2","4,2","4,2","14 320,40","14 320,40",0,,,"0,01",0,0,"4,21",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081970,Замена трубки подачи масла в ТКР на обор,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,17.01.2022,3:10:00,17.01.2022,3:10:00,,0:00:00,,0:00:00,17.01.2022,3:09:47,17.01.2022,5:00:05,,LITMANDA,17.01.2022,MEKHEDOVNV,18.01.2022,0,"1,8","1,8","1,8","6 137,32","6 137,32",0,,,"0,01",0,0,"1,84",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081971,Течь масла,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,17.01.2022,6:01:00,17.01.2022,6:01:00,,0:00:00,,0:00:00,17.01.2022,6:00:32,17.01.2022,9:21:11,,LITMANDA,17.01.2022,MEKHEDOVNV,20.01.2022,0,"3,3","3,3","3,3","11 251,75","11 251,75",0,,,"0,01",0,0,"3,34",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB06,БелАЗ-7547 №2445,1,100000068231,,,,100000068231,Самосвал карьерный БЕЛАЗ-7547 №2445,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082966,Замена ремня привода вентилятора на обор,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,24.01.2022,8:57:00,24.01.2022,8:57:00,,0:00:00,,0:00:00,24.01.2022,8:56:51,24.01.2022,9:58:44,,MEKHEDOVNV,25.01.2022,MEKHEDOVNV,26.01.2022,0,1,1,1,"3 409,62","3 409,62",0,,,"0,01",0,0,"1,03",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB07,БелАЗ-7547 №2446,1,100000068232,,,,100000068232,Самосвал карьерный БЕЛАЗ-7547 №2446,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081592,Замена пружины соленоида на оборотную,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,12.01.2022,21:26:00,12.01.2022,21:26:00,,0:00:00,,0:00:00,12.01.2022,21:25:47,12.01.2022,22:37:58,,MEKHEDOVNV,13.01.2022,MEKHEDOVNV,14.01.2022,0,"1,2","1,2","1,2","4 091,54","4 091,54",0,,,"0,01",0,0,"1,2",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB07,БелАЗ-7547 №2446,1,100000068232,,,,100000068232,Самосвал карьерный БЕЛАЗ-7547 №2446,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082394,Замена колеса на оборотное,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,20.01.2022,23:26:00,20.01.2022,23:26:00,,0:00:00,,0:00:00,20.01.2022,23:25:34,21.01.2022,2:05:52,,ZHARKOVMM,21.01.2022,MEKHEDOVNV,23.01.2022,0,"8,1","2,7","8,1","27 617,92","27 617,92",0,,,"0,01",0,0,"2,67",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB07,БелАЗ-7547 №2446,1,100000068232,,,,100000068232,Самосвал карьерный БЕЛАЗ-7547 №2446,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082882,Переборка фишек и очистка окисл.контакт.,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,23.01.2022,16:42:00,23.01.2022,16:42:00,,0:00:00,,0:00:00,23.01.2022,16:41:05,23.01.2022,17:45:29,,ZHARKOVMM,24.01.2022,MEKHEDOVNV,26.01.2022,0,"1,1","1,1","1,1","3 750,58","3 750,58",0,,,"0,01",0,0,"1,07",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-KON-OBSL-OB07,БелАЗ-7547 №2446,1,100000068232,,,,100000068232,Самосвал карьерный БЕЛАЗ-7547 №2446,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082883,Замена ремня компрессора на оборотный,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,23.01.2022,21:08:00,23.01.2022,21:08:00,,0:00:00,,0:00:00,23.01.2022,21:07:30,23.01.2022,22:36:22,,ZHARKOVMM,24.01.2022,MEKHEDOVNV,26.01.2022,0,"1,5","1,5","1,5","5 114,43","5 114,43",0,,,"0,01",0,0,"1,48",LT-1200-2022-4-024-02,Прочие (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,29,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364220,Техническое обслуживание 1,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП МЕС  ГИП  СРОЧ МТРЦ ТКБЕ ССПЛ,01.01.2022,9:00:00,01.01.2022,15:00:00,01.02.2022,9:00:00,01.02.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,7 249,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,30,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364236,Техническое обслуживание 2,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП МЕС  ГИП  СРОЧ МТРЦ ТКБЕ ССПЛ,12.01.2022,9:00:00,12.01.2022,19:00:00,12.02.2022,9:00:00,12.02.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,7 490,"15,2","14,2",0,"215 326,71",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,31,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364221,Техническое обслуживание 1,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП МЕС  ГИП  СРОЧ МТРЦ ТКБЕ ССПЛ,24.01.2022,9:00:00,24.01.2022,15:00:00,24.02.2022,9:00:00,24.02.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,04.01.2022,7 753,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162262,Техническое обслуживание 5,32,ТО5,Техническое обслуживание ТО №5,2-0175,A,O0000002,О5,,3-средний,30,APP1,1100364250,Техническое обслуживание 5,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,04.02.2022,9:00:00,05.02.2022,21:00:00,07.03.2022,9:00:00,08.03.2022,21:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,7 994,"119,5","74,3",0,"1 174 189,11",0,1,1,,36,0,36,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,33,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364222,Техническое обслуживание 1,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,16.02.2022,9:00:00,16.02.2022,15:00:00,19.03.2022,9:00:00,19.03.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,8 257,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,34,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364237,Техническое обслуживание 2,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,27.02.2022,9:00:00,27.02.2022,19:00:00,30.03.2022,9:00:00,30.03.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,8 498,"15,2","14,2",0,"215 326,71",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,35,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364223,Техническое обслуживание 1,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11.03.2022,9:00:00,11.03.2022,15:00:00,11.04.2022,9:00:00,11.04.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,8 760,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162240,Техническое обслуживание 3,36,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100364244,Техническое обслуживание 3,НЕВЫ ПКАЛ ЗАКР МТКУ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,22.03.2022,9:00:00,22.03.2022,23:00:00,22.04.2022,9:00:00,22.04.2022,23:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,ZHARKOVMM,12.01.2022,9 001,"21,6","20,4",0,"367 353,60",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,37,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364224,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,02.04.2022,9:00:00,02.04.2022,15:00:00,03.05.2022,9:00:00,03.05.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,9 242,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,38,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364238,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,14.04.2022,9:00:00,14.04.2022,19:00:00,15.05.2022,9:00:00,15.05.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,BOKOVIKOVVO,11.01.2022,9 505,"15,2","14,2",0,"213 199,51",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,39,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364225,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,25.04.2022,9:00:00,25.04.2022,15:00:00,26.05.2022,9:00:00,26.05.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,9 746,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162261,Техническое обслуживание 4,40,ТО4,Техническое обслуживание ТО №4,2-0175,A,N0000002,О4,,3-средний,30,APP1,1100364248,Техническое обслуживание 4,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,07.05.2022,9:00:00,08.05.2022,9:00:00,07.06.2022,9:00:00,08.06.2022,9:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 009,38,"30,5",0,"737 081,98",0,1,1,,24,0,24,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,41,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364226,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,18.05.2022,9:00:00,18.05.2022,15:00:00,18.06.2022,9:00:00,18.06.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 250,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162239,Техническое обслуживание 2,42,ТО2,Техническое обслуживание ТО №2,2-0175,A,O0000002,О2,,3-средний,30,APP1,1100364239,Техническое обслуживание 2,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,29.05.2022,9:00:00,29.05.2022,19:00:00,29.06.2022,9:00:00,29.06.2022,19:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 490,"15,2","14,2",0,"213 852,91",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,43,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364227,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10.06.2022,9:00:00,10.06.2022,15:00:00,11.07.2022,9:00:00,11.07.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 753,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162240,Техническое обслуживание 3,44,ТО3,Техническое обслуживание ТО №3,2-0175,A,O0000002,О3,,3-средний,30,APP1,1100364245,Техническое обслуживание 3,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,21.06.2022,9:00:00,21.06.2022,23:00:00,22.07.2022,9:00:00,22.07.2022,23:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,10 994,"21,6","20,4",0,"368 007,00",0,1,1,,14,0,14,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KM10,Самосвал №1630,1,100000071921,,,,100000071921,Самосвал карьерный HD1500-8 №1630,100000060588,Самосвал HD1500-8 №1630 МТЧ,162238,Техническое обслуживание 1,45,ТО1,Техническое обслуживание ТО №1,2-0175,A,O0000002,О1,(ТО1) HD1500-8,3-средний,30,APP1,1100364228,Техническое обслуживание 1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,03.07.2022,9:00:00,03.07.2022,15:00:00,03.08.2022,9:00:00,03.08.2022,15:00:00,,0:00:00,,0:00:00,,STEPANOVAV3,04.02.2021,LITMANDA,25.12.2021,11 257,"11,3","10,8",0,"112 735,16",0,1,1,,6,0,6,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
