level_1,eo_code,month_year,eo_model_id,man_hours
first11,100000065977,2_2028,65,100.89
first11,100000065977,2_2029,65,166.08
first11,100000065977,2_2030,65,127.83
first11,100000065977,3_2023,65,117.21000000000001
first11,100000065977,3_2024,65,87.21000000000001
first11,100000065977,3_2025,65,117.21000000000001
first11,100000065977,3_2026,65,125.46000000000001
first11,100000065977,3_2027,65,88.71000000000001
first11,100000065977,3_2028,65,1018.71
first11,100000065977,3_2029,65,88.71
first11,100000065977,3_2030,65,125.46
first11,100000065977,4_2023,65,98.10000000000001
first11,100000065977,4_2024,65,539.55
first11,100000065977,4_2025,65,93.0
first11,100000065977,4_2026,65,91.35000000000001
first11,100000065977,4_2027,65,98.10000000000001
first11,100000065977,4_2028,65,99.75
first11,100000065977,4_2029,65,116.55
first11,100000065977,4_2030,65,86.55
first11,100000065977,5_2023,65,118.71000000000001
first11,100000065977,5_2024,65,88.71000000000001
first11,100000065977,5_2025,65,125.46000000000001
first11,100000065977,5_2026,65,87.21000000000001
first11,100000065977,5_2027,65,117.21000000000001
first11,100000065977,5_2028,65,117.21000000000001
first11,100000065977,5_2029,65,510.21000000000004
first11,100000065977,5_2030,65,122.01
first11,100000065977,6_2023,65,86.55
first11,100000065977,6_2024,65,116.55
first11,100000065977,6_2025,65,86.55
first11,100000065977,6_2026,65,124.8
first11,100000065977,6_2027,65,88.05
first11,100000065977,6_2028,65,88.05
first11,100000065977,6_2029,65,118.05000000000001
first11,100000065977,6_2030,65,94.14
first11,100000065977,7_2023,65,166.56
first11,100000065977,7_2024,65,131.31
first11,100000065977,7_2025,65,144.81
first11,100000065977,7_2026,65,129.81
first11,100000065977,7_2027,65,168.06
first11,100000065977,7_2028,65,87.21000000000001
first11,100000065977,7_2029,65,87.21000000000001
first11,100000065977,8_2023,65,88.71
first11,100000065977,8_2024,65,125.46
first11,100000065977,8_2025,65,995.4599999999999
first11,100000065977,8_2026,65,117.21000000000001
first11,100000065977,8_2027,65,87.21000000000001
first11,100000065977,8_2028,65,166.56
first11,100000065977,8_2029,65,166.56
first11,100000065977,9_2023,65,116.55
first11,100000065977,9_2024,65,86.55
first11,100000065977,9_2025,65,116.55
first11,100000065977,9_2026,65,94.8
first11,100000065977,9_2027,65,118.05
first11,100000065977,9_2028,65,88.05
first11,100000065977,9_2029,65,88.05
first11,100000065978,10_2023,65,100.41
first11,100000065978,10_2024,65,122.01
first11,100000065978,10_2025,65,92.01
first11,100000065978,10_2026,65,123.66
first11,100000065978,10_2027,65,98.76
first11,100000065978,10_2028,65,117.21000000000001
first11,100000065978,10_2029,65,87.21000000000001
first11,100000065978,11_2023,65,118.05
first11,100000065978,11_2024,65,94.8
first11,100000065978,11_2025,65,116.55
first11,100000065978,11_2026,65,509.55
first11,100000065978,11_2027,65,116.55
first11,100000065978,11_2028,65,98.10000000000001
first11,100000065978,11_2029,65,129.75
first11,100000065978,12_2023,65,87.21000000000001
first11,100000065978,12_2024,65,117.21000000000001
first11,100000065978,12_2025,65,95.46000000000001
first11,100000065978,12_2026,65,125.46000000000001
first11,100000065978,12_2027,65,88.71000000000001
first11,100000065978,12_2028,65,118.71000000000001
first11,100000065978,12_2029,65,88.71000000000001
first11,100000065978,1_2023,65,87.21000000000001
first11,100000065978,1_2024,65,166.56
first11,100000065978,1_2025,65,129.81
first11,100000065978,1_2026,65,161.31
first11,100000065978,1_2027,65,129.81
first11,100000065978,1_2028,65,136.56
first11,100000065978,1_2029,65,87.21000000000001
first11,100000065978,1_2030,65,117.21000000000001
first11,100000065978,2_2023,65,86.73
first11,100000065978,2_2024,65,87.39
first11,100000065978,2_2025,65,93.48
first11,100000065978,2_2026,65,85.23
first11,100000065978,2_2027,65,115.23
first11,100000065978,2_2028,65,100.89
first11,100000065978,2_2029,65,166.08
first11,100000065978,2_2030,65,127.83
first11,100000065978,3_2023,65,117.21000000000001
first11,100000065978,3_2024,65,87.21000000000001
first11,100000065978,3_2025,65,117.21000000000001
first11,100000065978,3_2026,65,125.46000000000001
first11,100000065978,3_2027,65,88.71000000000001
first11,100000065978,3_2028,65,1018.71
first11,100000065978,3_2029,65,88.71
first11,100000065978,3_2030,65,125.46
first11,100000065978,4_2023,65,98.10000000000001
first11,100000065978,4_2024,65,539.55
first11,100000065978,4_2025,65,93.0
first11,100000065978,4_2026,65,91.35000000000001
first11,100000065978,4_2027,65,98.10000000000001
first11,100000065978,4_2028,65,99.75
first11,100000065978,4_2029,65,116.55
first11,100000065978,4_2030,65,86.55
first11,100000065978,5_2023,65,118.71000000000001
first11,100000065978,5_2024,65,88.71000000000001
first11,100000065978,5_2025,65,125.46000000000001
first11,100000065978,5_2026,65,87.21000000000001
first11,100000065978,5_2027,65,117.21000000000001
first11,100000065978,5_2028,65,117.21000000000001
first11,100000065978,5_2029,65,510.21000000000004
first11,100000065978,5_2030,65,122.01
first11,100000065978,6_2023,65,86.55
first11,100000065978,6_2024,65,116.55
first11,100000065978,6_2025,65,86.55
first11,100000065978,6_2026,65,124.8
first11,100000065978,6_2027,65,88.05
first11,100000065978,6_2028,65,88.05
first11,100000065978,6_2029,65,118.05000000000001
first11,100000065978,6_2030,65,94.14
first11,100000065978,7_2023,65,166.56
first11,100000065978,7_2024,65,131.31
first11,100000065978,7_2025,65,144.81
first11,100000065978,7_2026,65,129.81
first11,100000065978,7_2027,65,168.06
first11,100000065978,7_2028,65,87.21000000000001
first11,100000065978,7_2029,65,87.21000000000001
first11,100000065978,8_2023,65,88.71
first11,100000065978,8_2024,65,125.46
first11,100000065978,8_2025,65,995.4599999999999
first11,100000065978,8_2026,65,117.21000000000001
first11,100000065978,8_2027,65,87.21000000000001
first11,100000065978,8_2028,65,166.56
first11,100000065978,8_2029,65,166.56
first11,100000065978,9_2023,65,116.55
first11,100000065978,9_2024,65,86.55
first11,100000065978,9_2025,65,116.55
first11,100000065978,9_2026,65,94.8
first11,100000065978,9_2027,65,118.05
first11,100000065978,9_2028,65,88.05
first11,100000065978,9_2029,65,88.05
first11,100000065979,10_2023,65,100.41
first11,100000065979,10_2024,65,122.01
first11,100000065979,10_2025,65,92.01
first11,100000065979,10_2026,65,123.66
first11,100000065979,10_2027,65,98.76
first11,100000065979,10_2028,65,117.21000000000001
first11,100000065979,10_2029,65,87.21000000000001
first11,100000065979,11_2023,65,118.05
first11,100000065979,11_2024,65,94.8
first11,100000065979,11_2025,65,116.55
first11,100000065979,11_2026,65,509.55
first11,100000065979,11_2027,65,116.55
first11,100000065979,11_2028,65,98.10000000000001
first11,100000065979,11_2029,65,129.75
first11,100000065979,12_2023,65,87.21000000000001
first11,100000065979,12_2024,65,117.21000000000001
first11,100000065979,12_2025,65,95.46000000000001
first11,100000065979,12_2026,65,125.46000000000001
first11,100000065979,12_2027,65,88.71000000000001
first11,100000065979,12_2028,65,118.71000000000001
first11,100000065979,12_2029,65,88.71000000000001
first11,100000065979,1_2023,65,87.21000000000001
first11,100000065979,1_2024,65,166.56
first11,100000065979,1_2025,65,129.81
first11,100000065979,1_2026,65,161.31
first11,100000065979,1_2027,65,129.81
first11,100000065979,1_2028,65,136.56
first11,100000065979,1_2029,65,87.21000000000001
first11,100000065979,1_2030,65,117.21000000000001
first11,100000065979,2_2023,65,86.73
first11,100000065979,2_2024,65,87.39
first11,100000065979,2_2025,65,93.48
first11,100000065979,2_2026,65,85.23
first11,100000065979,2_2027,65,115.23
first11,100000065979,2_2028,65,100.89
first11,100000065979,2_2029,65,166.08
first11,100000065979,2_2030,65,127.83
first11,100000065979,3_2023,65,117.21000000000001
first11,100000065979,3_2024,65,87.21000000000001
first11,100000065979,3_2025,65,117.21000000000001
first11,100000065979,3_2026,65,125.46000000000001
first11,100000065979,3_2027,65,88.71000000000001
first11,100000065979,3_2028,65,1018.71
first11,100000065979,3_2029,65,88.71
first11,100000065979,3_2030,65,125.46
first11,100000065979,4_2023,65,98.10000000000001
first11,100000065979,4_2024,65,539.55
first11,100000065979,4_2025,65,93.0
first11,100000065979,4_2026,65,91.35000000000001
first11,100000065979,4_2027,65,98.10000000000001
first11,100000065979,4_2028,65,99.75
first11,100000065979,4_2029,65,116.55
first11,100000065979,4_2030,65,86.55
first11,100000065979,5_2023,65,118.71000000000001
first11,100000065979,5_2024,65,88.71000000000001
first11,100000065979,5_2025,65,125.46000000000001
first11,100000065979,5_2026,65,87.21000000000001
first11,100000065979,5_2027,65,117.21000000000001
first11,100000065979,5_2028,65,117.21000000000001
first11,100000065979,5_2029,65,510.21000000000004
first11,100000065979,5_2030,65,122.01
first11,100000065979,6_2023,65,86.55
first11,100000065979,6_2024,65,116.55
first11,100000065979,6_2025,65,86.55
first11,100000065979,6_2026,65,124.8
first11,100000065979,6_2027,65,88.05
first11,100000065979,6_2028,65,88.05
first11,100000065979,6_2029,65,118.05000000000001
first11,100000065979,6_2030,65,94.14
first11,100000065979,7_2023,65,166.56
first11,100000065979,7_2024,65,131.31
first11,100000065979,7_2025,65,144.81
first11,100000065979,7_2026,65,129.81
first11,100000065979,7_2027,65,168.06
first11,100000065979,7_2028,65,87.21000000000001
first11,100000065979,7_2029,65,87.21000000000001
first11,100000065979,8_2023,65,88.71
first11,100000065979,8_2024,65,125.46
first11,100000065979,8_2025,65,995.4599999999999
first11,100000065979,8_2026,65,117.21000000000001
first11,100000065979,8_2027,65,87.21000000000001
first11,100000065979,8_2028,65,166.56
first11,100000065979,8_2029,65,166.56
first11,100000065979,9_2023,65,116.55
first11,100000065979,9_2024,65,86.55
first11,100000065979,9_2025,65,116.55
first11,100000065979,9_2026,65,94.8
first11,100000065979,9_2027,65,118.05
first11,100000065979,9_2028,65,88.05
first11,100000065979,9_2029,65,88.05
first11,100000065980,10_2023,65,123.66
first11,100000065980,10_2024,65,92.01
first11,100000065980,10_2025,65,98.76
first11,100000065980,10_2026,65,117.21000000000001
first11,100000065980,10_2027,65,125.46000000000001
first11,100000065980,10_2028,65,88.71
first11,100000065980,10_2029,65,95.46000000000001
first11,100000065980,11_2023,65,94.8
first11,100000065980,11_2024,65,116.55
first11,100000065980,11_2025,65,116.55
first11,100000065980,11_2026,65,516.0
first11,100000065980,11_2027,65,91.35
first11,100000065980,11_2028,65,86.55
first11,100000065980,11_2029,65,116.55
first11,100000065980,12_2023,65,117.21000000000001
first11,100000065980,12_2024,65,95.46000000000001
first11,100000065980,12_2025,65,88.71000000000001
first11,100000065980,12_2026,65,95.46000000000001
first11,100000065980,12_2027,65,117.21000000000001
first11,100000065980,12_2028,65,128.76
first11,100000065980,12_2029,65,93.66
first11,100000065980,1_2023,65,87.21000000000001
first11,100000065980,1_2024,65,129.81
first11,100000065980,1_2025,65,159.81
first11,100000065980,1_2026,65,117.21000000000001
first11,100000065980,1_2027,65,117.21000000000001
first11,100000065980,1_2028,65,88.71000000000001
first11,100000065980,1_2029,65,88.71
first11,100000065980,1_2030,65,125.46000000000001
first11,100000065980,2_2023,65,86.73
first11,100000065980,2_2024,65,124.14
first11,100000065980,2_2025,65,85.23
first11,100000065980,2_2026,65,136.08
first11,100000065980,2_2027,65,127.83
first11,100000065980,2_2028,65,120.24000000000001
first11,100000065980,2_2029,65,115.23
first11,100000065980,2_2030,65,85.23
first11,100000065980,3_2023,65,117.21000000000001
first11,100000065980,3_2024,65,87.21000000000001
first11,100000065980,3_2025,65,88.71000000000001
first11,100000065980,3_2026,65,88.71000000000001
first11,100000065980,3_2027,65,117.21000000000001
first11,100000065980,3_2028,65,117.21000000000001
first11,100000065980,3_2029,65,138.06
first11,100000065980,3_2030,65,129.81
first11,100000065980,4_2023,65,98.10000000000001
first11,100000065980,4_2024,65,502.8
first11,100000065980,4_2025,65,129.75
first11,100000065980,4_2026,65,116.55
first11,100000065980,4_2027,65,94.8
first11,100000065980,4_2028,65,988.0500000000001
first11,100000065980,4_2029,65,88.05
first11,100000065980,4_2030,65,116.55
first11,100000065980,5_2023,65,118.71000000000001
first11,100000065980,5_2024,65,125.46000000000001
first11,100000065980,5_2025,65,87.21000000000001
first11,100000065980,5_2026,65,98.76
first11,100000065980,5_2027,65,92.01
first11,100000065980,5_2028,65,130.41
first11,100000065980,5_2029,65,117.21000000000001
first11,100000065980,5_2030,65,95.46000000000001
first11,100000065980,6_2023,65,86.55
first11,100000065980,6_2024,65,86.55
first11,100000065980,6_2025,65,118.05000000000001
first11,100000065980,6_2026,65,118.05
first11,100000065980,6_2027,65,116.55
first11,100000065980,6_2028,65,86.55
first11,100000065980,6_2029,65,502.8
first11,100000065980,6_2030,65,120.69
first11,100000065980,7_2023,65,166.56
first11,100000065980,7_2024,65,161.31
first11,100000065980,7_2025,65,121.56
first11,100000065980,7_2026,65,87.21000000000001
first11,100000065980,7_2027,65,95.46000000000001
first11,100000065980,7_2028,65,118.71
first11,100000065980,7_2029,65,125.46
first11,100000065980,8_2023,65,88.71
first11,100000065980,8_2024,65,87.21000000000001
first11,100000065980,8_2025,65,987.21
first11,100000065980,8_2026,65,159.81
first11,100000065980,8_2027,65,161.31
first11,100000065980,8_2028,65,121.56
first11,100000065980,8_2029,65,87.21000000000001
first11,100000065980,9_2023,65,86.55
first11,100000065980,9_2024,65,124.8
first11,100000065980,9_2025,65,118.05
first11,100000065980,9_2026,65,94.8
first11,100000065980,9_2027,65,86.55
first11,100000065980,9_2028,65,131.55
first11,100000065980,9_2029,65,159.15
first11,100000065981,10_2023,65,123.66
first11,100000065981,10_2024,65,92.01
first11,100000065981,10_2025,65,98.76
first11,100000065981,10_2026,65,117.21000000000001
first11,100000065981,10_2027,65,125.46000000000001
first11,100000065981,10_2028,65,88.71
first11,100000065981,10_2029,65,95.46000000000001
first11,100000065981,11_2023,65,94.8
first11,100000065981,11_2024,65,116.55
first11,100000065981,11_2025,65,116.55
first11,100000065981,11_2026,65,516.0
first11,100000065981,11_2027,65,91.35
first11,100000065981,11_2028,65,86.55
first11,100000065981,11_2029,65,116.55
first11,100000065981,12_2023,65,117.21000000000001
first11,100000065981,12_2024,65,95.46000000000001
first11,100000065981,12_2025,65,88.71000000000001
first11,100000065981,12_2026,65,95.46000000000001
first11,100000065981,12_2027,65,117.21000000000001
first11,100000065981,12_2028,65,128.76
first11,100000065981,12_2029,65,93.66
first11,100000065981,1_2023,65,87.21000000000001
first11,100000065981,1_2024,65,129.81
first11,100000065981,1_2025,65,159.81
first11,100000065981,1_2026,65,117.21000000000001
first11,100000065981,1_2027,65,117.21000000000001
first11,100000065981,1_2028,65,88.71000000000001
first11,100000065981,1_2029,65,88.71
first11,100000065981,1_2030,65,125.46000000000001
first11,100000065981,2_2023,65,86.73
first11,100000065981,2_2024,65,124.14
first11,100000065981,2_2025,65,85.23
first11,100000065981,2_2026,65,136.08
first11,100000065981,2_2027,65,127.83
first11,100000065981,2_2028,65,120.24000000000001
first11,100000065981,2_2029,65,115.23
first11,100000065981,2_2030,65,85.23
first11,100000065981,3_2023,65,117.21000000000001
first11,100000065981,3_2024,65,87.21000000000001
first11,100000065981,3_2025,65,88.71000000000001
first11,100000065981,3_2026,65,88.71000000000001
first11,100000065981,3_2027,65,117.21000000000001
first11,100000065981,3_2028,65,117.21000000000001
first11,100000065981,3_2029,65,138.06
first11,100000065981,3_2030,65,129.81
first11,100000065981,4_2023,65,98.10000000000001
first11,100000065981,4_2024,65,502.8
first11,100000065981,4_2025,65,129.75
first11,100000065981,4_2026,65,116.55
first11,100000065981,4_2027,65,94.8
first11,100000065981,4_2028,65,988.0500000000001
first11,100000065981,4_2029,65,88.05
first11,100000065981,4_2030,65,116.55
first11,100000065981,5_2023,65,118.71000000000001
first11,100000065981,5_2024,65,125.46000000000001
first11,100000065981,5_2025,65,87.21000000000001
first11,100000065981,5_2026,65,98.76
first11,100000065981,5_2027,65,92.01
first11,100000065981,5_2028,65,130.41
first11,100000065981,5_2029,65,117.21000000000001
first11,100000065981,5_2030,65,95.46000000000001
first11,100000065981,6_2023,65,86.55
first11,100000065981,6_2024,65,86.55
first11,100000065981,6_2025,65,118.05000000000001
first11,100000065981,6_2026,65,118.05
first11,100000065981,6_2027,65,116.55
first11,100000065981,6_2028,65,86.55
first11,100000065981,6_2029,65,502.8
first11,100000065981,6_2030,65,120.69
first11,100000065981,7_2023,65,166.56
first11,100000065981,7_2024,65,161.31
first11,100000065981,7_2025,65,121.56
first11,100000065981,7_2026,65,87.21000000000001
first11,100000065981,7_2027,65,95.46000000000001
first11,100000065981,7_2028,65,118.71
first11,100000065981,7_2029,65,125.46
first11,100000065981,8_2023,65,88.71
first11,100000065981,8_2024,65,87.21000000000001
first11,100000065981,8_2025,65,987.21
first11,100000065981,8_2026,65,159.81
first11,100000065981,8_2027,65,161.31
first11,100000065981,8_2028,65,121.56
first11,100000065981,8_2029,65,87.21000000000001
first11,100000065981,9_2023,65,86.55
first11,100000065981,9_2024,65,124.8
first11,100000065981,9_2025,65,118.05
first11,100000065981,9_2026,65,94.8
first11,100000065981,9_2027,65,86.55
first11,100000065981,9_2028,65,131.55
first11,100000065981,9_2029,65,159.15
