eo_code,Заказ,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Базисный срок начала,Базисный срок конца,БЕ,СчетГруппТехкарт,Группа,Системный статус сообщения ТОРО,СистСтатус,Время ремонтного простоя (ТК),Метка удаления,Фактический простой,Класс ЕО
100000084397,1100796483,7100785929,APP1,ТР,"50,00",5/1/2023,5/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100791997,7100781474,APP1,ТО1,"1,20",5/10/2023,5/10/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100792061,7100781518,APP1,ТО4,"13,00",5/22/2023,5/22/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084397,1100796484,7100785940,APP1,ТР,"50,00",5/31/2023,6/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100791998,7100781475,APP1,ТО1,"1,20",6/3/2023,6/3/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100792032,7100781499,APP1,ТО2,"11,00",6/15/2023,6/15/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084397,1100791999,7100781476,APP1,ТО1,"1,20",6/26/2023,6/26/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100796485,7100785941,APP1,ТР,"50,00",6/30/2023,7/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100791955,7100781412,APP1,ТД,"24,00",7/8/2023,7/9/2023,1400,ТД,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000084397,1100796497,7100785963,APP1,ЗМН,"24,00",7/8/2023,7/9/2023,1400,ЗЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084397,1100792020,7100781477,APP1,ТО1,"1,20",7/20/2023,7/20/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100796486,7100785942,APP1,ТР,"50,00",7/30/2023,8/1/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100792062,7100781519,APP1,ТО4,"13,00",8/1/2023,8/1/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084397,1100792021,7100781478,APP1,ТО1,"1,20",8/13/2023,8/13/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100792036,7100781513,APP1,ТО3,"12,00",8/25/2023,8/25/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084397,1100796487,7100785943,APP1,ТР,"50,00",8/29/2023,8/31/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100792022,7100781479,APP1,ТО1,"1,20",9/6/2023,9/6/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100792033,7100781510,APP1,ТО2,"11,00",9/18/2023,9/18/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084397,1100796488,7100785944,APP1,ТР,"50,00",9/28/2023,9/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100792023,7100781490,APP1,ТО1,"1,20",9/30/2023,9/30/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100791957,7100781414,APP1,ТО7,"19,50",10/11/2023,10/12/2023,1400,О7,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,50",,"0,00",E01_01
100000084397,1100796496,7100785962,APP1,ТР,"24,00",10/11/2023,10/12/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084397,1100792024,7100781491,APP1,ТО1,"1,20",10/23/2023,10/23/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100796489,7100785945,APP1,ТР,"50,00",10/28/2023,10/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100792068,7100781525,APP1,ТО6,"19,00",11/4/2023,11/5/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084397,1100792025,7100781492,APP1,ТО1,"1,20",11/16/2023,11/16/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100796490,7100785946,APP1,ТР,"50,00",11/27/2023,11/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397,1100792037,7100781514,APP1,ТО3,"12,00",11/28/2023,11/28/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084397,1100792026,7100781493,APP1,ТО1,"1,20",12/10/2023,12/10/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084397,1100792063,7100781520,APP1,ТО4,"13,00",12/22/2023,12/22/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084397,1100796491,7100785947,APP1,ТР,"50,00",12/27/2023,12/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084397 (45),,,,,,,,,,,,,,,,
100000084398,1100792177,7100781624,APP1,ТО5,"14,00",1/13/2023,1/13/2023,1400,О5,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000084398,1100796532,7100785988,APP1,ТР,"24,00",1/13/2023,1/14/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084398,1100792126,7100781583,APP1,ТО1,"1,20",1/26/2023,1/26/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796498,7100785964,APP1,ТР,"50,00",1/31/2023,2/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792163,7100781610,APP1,ТО2,"11,00",2/7/2023,2/7/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084398,1100792127,7100781584,APP1,ТО1,"1,20",2/20/2023,2/20/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796499,7100785965,APP1,ТР,"50,00",3/2/2023,3/4/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792168,7100781615,APP1,ТО3,"12,00",3/4/2023,3/4/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084398,1100792128,7100781585,APP1,ТО1,"1,20",3/17/2023,3/17/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792179,7100781626,APP1,ТО6,"19,00",3/29/2023,3/30/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084398,1100796520,7100785966,APP1,ТР,"50,00",4/1/2023,4/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792129,7100781586,APP1,ТО1,"1,20",4/11/2023,4/11/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792073,7100781570,APP1,ТО9,"23,00",4/23/2023,4/24/2023,1400,О9,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"23,00",,"0,00",E01_01
100000084398,1100796533,7100785989,APP1,ТР,"24,00",4/23/2023,4/24/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084398,1100796521,7100785967,APP1,ТР,"50,00",5/1/2023,5/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792130,7100781587,APP1,ТО1,"1,20",5/6/2023,5/6/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792164,7100781611,APP1,ТО2,"11,00",5/18/2023,5/18/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084398,1100796522,7100785968,APP1,ТР,"50,00",5/31/2023,6/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792131,7100781588,APP1,ТО1,"1,20",5/31/2023,5/31/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792174,7100781621,APP1,ТО4,"13,00",6/12/2023,6/12/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084398,1100792132,7100781589,APP1,ТО1,"1,20",6/25/2023,6/25/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796523,7100785969,APP1,ТР,"50,00",6/30/2023,7/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792165,7100781612,APP1,ТО2,"11,00",7/7/2023,7/7/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084398,1100792133,7100781600,APP1,ТО1,"1,20",7/20/2023,7/20/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796524,7100785980,APP1,ТР,"50,00",7/30/2023,8/1/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100796535,7100786011,APP1,ЗМН,"24,00",8/1/2023,8/2/2023,1400,ЗЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084398,1100792069,7100781526,APP1,ТД,"24,00",8/1/2023,8/2/2023,1400,ТД,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000084398,1100792134,7100781601,APP1,ТО1,"1,20",8/14/2023,8/14/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792175,7100781622,APP1,ТО4,"13,00",8/26/2023,8/26/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084398,1100796525,7100785981,APP1,ТР,"50,00",8/29/2023,8/31/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792135,7100781602,APP1,ТО1,"1,20",9/8/2023,9/8/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792169,7100781616,APP1,ТО3,"12,00",9/20/2023,9/20/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084398,1100796526,7100785982,APP1,ТР,"50,00",9/28/2023,9/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792136,7100781603,APP1,ТО1,"1,20",10/3/2023,10/3/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100792166,7100781613,APP1,ТО2,"11,00",10/15/2023,10/15/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084398,1100792137,7100781604,APP1,ТО1,"1,20",10/28/2023,10/28/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796527,7100785983,APP1,ТР,"50,00",10/28/2023,10/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792071,7100781528,APP1,ТО7,"19,50",11/9/2023,11/10/2023,1400,О7,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,50",,"0,00",E01_01
100000084398,1100796534,7100786010,APP1,ТР,"24,00",11/9/2023,11/10/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084398,1100792138,7100781605,APP1,ТО1,"1,20",11/22/2023,11/22/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796528,7100785984,APP1,ТР,"50,00",11/27/2023,11/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792180,7100781627,APP1,ТО6,"19,00",12/4/2023,12/5/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084398,1100792139,7100781606,APP1,ТО1,"1,20",12/17/2023,12/17/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084398,1100796529,7100785985,APP1,ТР,"50,00",12/27/2023,12/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084398,1100792170,7100781617,APP1,ТО3,"12,00",12/29/2023,12/29/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084398 (45),,,,,,,,,,,,,,,,
100000084399,1100792197,7100781704,APP1,ТО1,"1,20",1/2/2023,1/2/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796590,7100786046,APP1,ТР,"24,00",1/15/2023,1/16/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084399,1100792268,7100781735,APP1,ТО5,"14,00",1/15/2023,1/15/2023,1400,О5,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"14,00",,"0,00",E01_01
100000084399,1100792198,7100781705,APP1,ТО1,"1,20",1/27/2023,1/27/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796536,7100786012,APP1,ТР,"50,00",1/31/2023,2/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792255,7100781722,APP1,ТО2,"11,00",2/9/2023,2/9/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084399,1100792199,7100781706,APP1,ТО1,"1,20",2/21/2023,2/21/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796537,7100786013,APP1,ТР,"50,00",3/2/2023,3/4/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792260,7100781727,APP1,ТО3,"12,00",3/6/2023,3/6/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084399,1100792240,7100781707,APP1,ТО1,"1,20",3/18/2023,3/18/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792270,7100781737,APP1,ТО6,"19,00",3/31/2023,4/1/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084399,1100796538,7100786014,APP1,ТР,"50,00",4/1/2023,4/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792241,7100781708,APP1,ТО1,"1,20",4/13/2023,4/13/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792185,7100781682,APP1,ТО9,"23,00",4/25/2023,4/26/2023,1400,О9,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"23,00",,"0,00",E01_01
100000084399,1100796591,7100786047,APP1,ТР,"24,00",4/25/2023,4/26/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084399,1100796539,7100786015,APP1,ТР,"50,00",5/1/2023,5/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792242,7100781709,APP1,ТО1,"1,20",5/8/2023,5/8/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792256,7100781723,APP1,ТО2,"11,00",5/20/2023,5/20/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084399,1100796580,7100786016,APP1,ТР,"50,00",5/31/2023,6/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792243,7100781710,APP1,ТО1,"1,20",6/2/2023,6/2/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792265,7100781732,APP1,ТО4,"13,00",6/14/2023,6/14/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084399,1100792244,7100781711,APP1,ТО1,"1,20",6/27/2023,6/27/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796581,7100786017,APP1,ТР,"50,00",6/30/2023,7/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792257,7100781724,APP1,ТО2,"11,00",7/9/2023,7/9/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084399,1100792245,7100781712,APP1,ТО1,"1,20",7/22/2023,7/22/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796582,7100786018,APP1,ТР,"50,00",7/30/2023,8/1/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100796593,7100786049,APP1,ЗМН,"24,00",8/4/2023,8/5/2023,1400,ЗЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084399,1100792181,7100781628,APP1,ТД,"24,00",8/4/2023,8/5/2023,1400,ТД,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"24,00",,"0,00",E01_01
100000084399,1100792246,7100781713,APP1,ТО1,"1,20",8/16/2023,8/16/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796583,7100786019,APP1,ТР,"50,00",8/29/2023,8/31/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792266,7100781733,APP1,ТО4,"13,00",8/29/2023,8/29/2023,1400,О4,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"13,00",,"0,00",E01_01
100000084399,1100792247,7100781714,APP1,ТО1,"1,20",9/10/2023,9/10/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792261,7100781728,APP1,ТО3,"12,00",9/23/2023,9/23/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084399,1100796584,7100786040,APP1,ТР,"50,00",9/28/2023,9/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792248,7100781715,APP1,ТО1,"1,20",10/5/2023,10/5/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100792258,7100781725,APP1,ТО2,"11,00",10/18/2023,10/18/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084399,1100796585,7100786041,APP1,ТР,"50,00",10/28/2023,10/30/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792249,7100781716,APP1,ТО1,"1,20",10/30/2023,10/30/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796592,7100786048,APP1,ТР,"24,00",11/12/2023,11/13/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084399,1100792183,7100781680,APP1,ТО7,"19,50",11/12/2023,11/13/2023,1400,О7,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,50",,"0,00",E01_01
100000084399,1100792250,7100781717,APP1,ТО1,"1,20",11/25/2023,11/25/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796586,7100786042,APP1,ТР,"50,00",11/27/2023,11/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399,1100792271,7100781738,APP1,ТО6,"19,00",12/7/2023,12/8/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084399,1100792251,7100781718,APP1,ТО1,"1,20",12/20/2023,12/20/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084399,1100796587,7100786043,APP1,ТР,"50,00",12/27/2023,12/29/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084399 (45),,,,,,,,,,,,,,,,
100000084400,1100792349,7100781806,APP1,ТО1,"1,20",1/12/2023,1/12/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084400,1100792367,7100781824,APP1,ТО2,"11,00",1/24/2023,1/24/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084400,1100796594,7100786080,APP1,ТР,"50,00",1/31/2023,2/2/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084400,1100792350,7100781807,APP1,ТО1,"1,20",2/5/2023,2/5/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084400,1100792372,7100781829,APP1,ТО3,"12,00",2/17/2023,2/17/2023,1400,О3,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"12,00",,"0,00",E01_01
100000084400,1100792351,7100781808,APP1,ТО1,"1,20",3/1/2023,3/1/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084400,1100796595,7100786081,APP1,ТР,"50,00",3/2/2023,3/4/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084400,1100792384,7100781841,APP1,ТО6,"19,00",3/12/2023,3/13/2023,1400,О6,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"19,00",,"0,00",E01_01
100000084400,1100792352,7100781809,APP1,ТО1,"1,20",3/24/2023,3/24/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084400,1100796648,7100786094,APP1,ТР,"24,00",3/27/2023,3/28/2023,1400,ТЗ,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"24,00",,"0,00",E01_01
100000084400,1100796596,7100786082,APP1,ТР,"50,00",4/1/2023,4/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
100000084400,1100792276,7100781783,APP1,ТО9,"23,00",4/5/2023,4/6/2023,1400,О9,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"23,00",,"0,00",E01_01
100000084400,1100792353,7100781810,APP1,ТО1,"1,20",4/17/2023,4/17/2023,1400,О1,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"1,20",,"0,00",E01_01
100000084400,1100792368,7100781825,APP1,ТО2,"11,00",4/29/2023,4/29/2023,1400,О2,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП,"11,00",,"0,00",E01_01
100000084400,1100796597,7100786083,APP1,ТР,"50,00",5/1/2023,5/3/2023,1400,ТР,S0003680,СОРА ЗКПР,ОТКР ПКАЛ ДМНП KKMP,"50,00",,"0,00",E01_01
