year,month,calendar_fond,downtime,eto,to250,tr1,to500,to1000,to1500,lining_partitial,to2000,to2500,to4000,to5000,to8000,lining_full,tr2,overhaul_total,tr3,eo_code,level_1,eo_model_name,eo_model_id,eo_description,teh_mesto,mvz,constr_type,avearage_day_operation_hours_updated,operation_start_date,avearage_day_operation_hours,operation_finish_date,eo_main_class_description
2028,12,744,"115,48","20,46","1,0","0,0","0,0","0,0","13,0","12,0","0,0","0,0","0,0","0,0","23,0","0,0","48,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,1,744,"87,48","20,46","2,0","0,0","0,0","0,0","0,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","48,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,2,672,"101,84","18,48","1,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","60,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,3,744,"104,82000000000001","20,46","1,0","0,0","11,0","0,0","0,0","0,0","14,0","0,0","0,0","0,0","0,0","0,0","61,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,4,720,"77,82000000000001","19,8","1,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","48,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,5,744,"100,82000000000001","20,46","2,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","20,0","0,0","0,0","48,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,6,720,"137,5","19,8","2,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,7,744,"135,5","20,46","2,0","0,0","11,0","0,0","13,0","12,0","0,0","0,0","20,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,8,744,"93,82000000000001","20,46","1,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,9,720,"124,16","19,8","3,0","0,0","0,0","0,0","13,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,10,744,"146,5","20,46","1,0","0,0","0,0","0,0","0,0","12,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","103,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,11,720,"117,5","19,8","1,0","0,0","11,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","77,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2029,12,744,"114,82000000000001","20,46","1,0","0,0","11,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,1,744,"155,5","20,46","2,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","23,0","48,0","0,0","0,0","73,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,2,672,"101,5","18,48","1,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,3,744,"132,5","20,46","2,0","0,0","6,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","102,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,4,720,"110,16","19,8","1,0","0,0","5,0","0,0","0,0","0,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","78,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,5,744,"137,16","20,46","4,0","0,0","0,0","0,0","13,0","12,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,6,720,"102,16","19,8","1,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,7,744,"103,48","20,46","2,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,8,744,"147,84","20,46","1,0","0,0","11,0","0,0","0,0","12,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,9,720,"233,86","19,8","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,0","0,0","0,0","0,0","163,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,10,744,"530,6","20,46","2,0","0,0","11,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","487,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,11,720,"114,5","19,8","1,0","0,0","0,0","0,0","0,0","12,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2030,12,744,"152,82","20,46","1,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","109,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,1,744,"109,82000000000001","20,46","1,0","0,0","0,0","0,0","0,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,2,672,"136,84","18,48","3,0","0,0","0,0","0,0","13,0","12,0","0,0","0,0","0,0","0,0","23,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,3,744,"96,48","20,46","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,4,720,"103,16","19,8","2,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,5,744,"140,16","20,46","1,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,6,720,"157,84","19,8","2,0","0,0","11,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","46,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,7,744,"103,48","20,46","1,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,8,744,"121,48","20,46","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,9,720,"119,5","19,8","1,0","0,0","0,0","0,0","0,0","12,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,10,744,"150,5","20,46","2,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,11,720,"99,16","19,8","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2031,12,744,"142,82","20,46","2,0","0,0","11,0","0,0","13,0","12,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","73,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,1,744,"111,16","20,46","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","21,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,2,696,"112,84","19,14","3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","94,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,3,744,"152,16","20,46","1,0","0,0","0,0","0,0","13,0","12,0","0,0","0,0","0,0","0,0","23,0","0,0","0,0","0,0","86,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,4,720,"107,5","19,8","1,0","0,0","11,0","7,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,5,744,"128,48","20,46","1,0","0,0","0,0","5,0","13,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,6,720,"92,16","19,8","2,0","0,0","0,0","0,0","0,0","0,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,7,744,"130,82","20,46","1,0","0,0","0,0","0,0","13,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,8,744,"113,16","20,46","1,0","0,0","11,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,9,720,"110,5","19,8","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,10,744,"128,16","20,46","3,0","0,0","11,0","0,0","13,0","12,0","0,0","0,0","0,0","0,0","0,0","48,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,11,720,"133,84","19,8","2,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","104,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2032,12,744,"109,48","20,46","1,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","77,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,1,744,"135,5","20,46","2,0","0,0","0,0","0,0","0,0","12,0","14,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,2,672,"99,84","18,48","1,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,3,744,"117,14","20,46","2,0","0,0","11,0","0,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,4,720,"139,84","19,8","1,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","23,0","0,0","0,0","0,0","102,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,5,744,"128,82","20,46","1,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","0,0","20,0","0,0","0,0","0,0","0,0","78,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,6,720,"101,16","19,8","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,7,744,"114,82000000000001","20,46","3,0","0,0","0,0","0,0","0,0","8,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,8,744,"121,16","20,46","1,0","0,0","11,0","0,0","13,0","4,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","88,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,9,720,"121,16","19,8","2,0","0,0","0,0","12,0","0,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","0,0","0,0","92,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,10,744,"642,64","20,46","2,0","0,0","0,0","0,0","13,0","0,0","0,0","0,0","19,0","0,0","0,0","0,0","0,0","640,0","73,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,11,720,"122,84","19,8","2,0","0,0","11,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2033,12,744,"115,82000000000001","20,46","1,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,1,744,"136,16","20,46","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,2,672,"139,52","18,48","1,0","0,0","0,0","0,0","0,0","12,0","0,0","0,0","0,0","0,0","0,0","48,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,3,744,"116,16","20,46","2,0","0,0","0,0","12,0","13,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,4,720,"101,82000000000001","19,8","1,0","0,0","11,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,5,744,"139,16","20,46","1,0","0,0","0,0","0,0","13,0","12,0","0,0","1,0","0,0","0,0","23,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,6,720,"155,84","19,8","2,0","0,0","0,0","12,0","0,0","0,0","0,0","18,0","0,0","0,0","0,0","0,0","0,0","0,0","108,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,7,744,"92,82000000000001","20,46","3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,8,744,"116,82000000000001","20,46","1,0","0,0","0,0","0,0","13,0","12,0","14,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","72,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,9,1,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,10,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,11,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2034,12,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
2035,1,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",sl_730_1,first06,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №1 (для расчета),05-KAR-UTTR-K817,no_data,960003680,"20,37",2024-09-01,"20,37",2034-09-01,Самосвалы карьерные
